sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
11,1,2026-06-03T08:01:43.670353,floodlight,Linear_4n_150M,4,linear,150M,44573.94,0.059,0,1.0,0.005,33.22,326.59,20.07,0.91,0.5608,0.9832,0.8487,floodlight,0.0571,hybrid_p95,CONTROLLER
12,1,2026-06-03T08:04:15.774011,onos,Linear_4n_150M,4,linear,150M,46947.71,0.07,0.0,1.0,0.005,10.35,779.9,21.35,0.646,0.7041,0.9821,0.6851,floodlight,0.0571,hybrid_p95,CONTROLLER
13,1,2026-06-03T08:05:38.192992,ryu,Linear_4n_300M,4,linear,300M,48094.22,0.076,0.0,1.0,0.011,0.15,33.41,11.75,0.646,0.883,0.99,0.7203,floodlight,0.1263,hybrid_p95,CONTROLLER
14,1,2026-06-03T08:07:07.655583,floodlight,Linear_4n_300M,4,linear,300M,45454.83,0.06,0,1.0,0.006,34.15,364.0,21.09,0.91,0.5503,0.9823,0.8466,floodlight,0.1263,hybrid_p95,CONTROLLER
15,1,2026-06-03T08:09:38.905773,onos,Linear_4n_300M,4,linear,300M,46234.45,0.071,0.0,1.0,0.006,13.12,744.32,20.2,0.6932,0.6848,0.9831,0.7156,floodlight,0.1263,hybrid_p95,CONTROLLER
16,1,2026-06-03T08:11:01.285461,ryu,Linear_5n_10M,5,linear,10M,45474.53,0.072,0.0,1.0,0.013,0.33,33.41,13.24,0.6092,0.8816,0.9888,0.6932,floodlight,0.1308,hybrid_p95,CONTROLLER
17,1,2026-06-03T08:12:30.775478,floodlight,Linear_5n_10M,5,linear,10M,43443.46,0.057,0,1.0,0.008,32.16,335.1,21.33,0.91,0.5679,0.9821,0.85,floodlight,0.1308,hybrid_p95,CONTROLLER
18,1,2026-06-03T08:15:02.617131,onos,Linear_5n_10M,5,linear,10M,46882.46,0.07,0.0,1.0,0.013,10.33,786.52,22.47,0.6932,0.704,0.9811,0.7192,floodlight,0.1308,hybrid_p95,CONTROLLER
19,1,2026-06-03T08:16:24.965125,ryu,Linear_5n_30M,5,linear,30M,46620.91,0.069,0.0,1.0,0.008,0.31,33.41,13.25,0.7345,0.8818,0.9888,0.784,floodlight,0.0639,hybrid_p95,CONTROLLER
20,1,2026-06-03T08:17:54.485556,floodlight,Linear_5n_30M,5,linear,30M,44945.12,0.06,0,1.0,0.007,33.19,345.4,26.29,0.91,0.5592,0.978,0.8479,floodlight,0.0639,hybrid_p95,CONTROLLER
21,1,2026-06-03T08:20:26.431350,onos,Linear_5n_30M,5,linear,30M,46499.96,0.072,0.0,1.0,0.007,18.07,795.7,25.07,0.6395,0.6454,0.979,0.6688,floodlight,0.0639,hybrid_p95,CONTROLLER
22,1,2026-06-03T08:21:48.839351,ryu,Linear_5n_60M,5,linear,60M,48274.85,0.068,0.0,1.0,0.006,0.24,33.41,24.94,0.7345,0.8823,0.9791,0.7833,floodlight,0.0643,hybrid_p95,CONTROLLER
23,1,2026-06-03T08:23:18.271571,floodlight,Linear_5n_60M,5,linear,60M,45348.69,0.053,0,1.0,0.007,34.14,337.62,13.58,0.91,0.5528,0.9886,0.8476,floodlight,0.0643,hybrid_p95,CONTROLLER
24,1,2026-06-03T08:25:49.987580,onos,Linear_5n_60M,5,linear,60M,47835.75,0.073,0.0,1.0,0.004,8.65,806.5,20.04,0.6325,0.7157,0.9832,0.6777,floodlight,0.0643,hybrid_p95,CONTROLLER
25,1,2026-06-03T08:27:12.387337,ryu,Linear_5n_150M,5,linear,150M,46937.98,0.071,0.0,1.0,0.004,0.37,33.42,22.47,0.6414,0.8813,0.9812,0.7159,floodlight,0.0938,hybrid_p95,CONTROLLER
26,1,2026-06-03T08:28:41.795905,floodlight,Linear_5n_150M,5,linear,150M,45899.49,0.057,0,1.0,0.011,34.75,342.0,18.23,0.91,0.5478,0.9846,0.8463,floodlight,0.0938,hybrid_p95,CONTROLLER
27,1,2026-06-03T08:31:13.719509,onos,Linear_5n_150M,5,linear,150M,46993.67,0.067,0.0,1.0,0.007,14.31,806.74,19.38,0.7471,0.6732,0.9837,0.7525,floodlight,0.0938,hybrid_p95,CONTROLLER
28,1,2026-06-03T08:32:36.153621,ryu,Linear_5n_300M,5,linear,300M,45654.1,0.066,0.0,1.0,0.005,0.22,33.42,21.73,0.9126,0.8824,0.9818,0.9125,ryu,0.0976,hybrid_p95,CONTROLLER
29,1,2026-06-03T08:34:05.653810,floodlight,Linear_5n_300M,5,linear,300M,45605.87,0.067,0,1.0,0.009,42.17,321.2,14.15,0.8805,0.4941,0.9881,0.8149,ryu,0.0976,hybrid_p95,CONTROLLER
30,1,2026-06-03T08:36:37.820490,onos,Linear_5n_300M,5,linear,300M,47273.6,0.078,0.0,1.0,0.008,13.31,768.8,22.41,0.646,0.6823,0.9812,0.6808,ryu,0.0976,hybrid_p95,CONTROLLER
31,1,2026-06-03T08:38:00.581016,ryu,Linear_6n_10M,6,linear,10M,44662.84,0.077,0.0,1.0,0.008,0.56,33.59,22.96,0.646,0.8797,0.9807,0.7189,onos,0.2151,hybrid_p95,CONTROLLER
32,1,2026-06-03T08:39:44.741641,floodlight,Linear_6n_10M,6,linear,10M,0.0,0.063,0.0,1.0,0.005,51.33,366.7,20.74,0.7542,0.421,0.9826,0.7089,onos,0.2151,hybrid_p95,CONTROLLER
33,1,2026-06-03T08:42:15.634203,onos,Linear_6n_10M,6,linear,10M,39097.62,0.052,0.0,1.0,0.011,8.94,1059.84,11.95,0.9888,0.7046,0.9899,0.934,onos,0.2151,hybrid_p95,CONTROLLER
34,1,2026-06-03T08:43:38.294978,ryu,Linear_6n_30M,6,linear,30M,38480.11,0.054,0.0,1.0,0.016,0.45,33.59,11.82,0.6111,0.8805,0.9899,0.6945,floodlight,0.1427,hybrid_p95,CONTROLLER
35,1,2026-06-03T08:45:08.085105,floodlight,Linear_6n_30M,6,linear,30M,37985.21,0.038,0,1.0,0.008,25.04,427.8,11.81,0.91,0.6134,0.99,0.8594,floodlight,0.1427,hybrid_p95,CONTROLLER
36,1,2026-06-03T08:47:39.227815,onos,Linear_6n_30M,6,linear,30M,38793.59,0.052,0.0,1.0,0.01,10.14,977.8,11.76,0.6903,0.6983,0.99,0.7167,floodlight,0.1427,hybrid_p95,CONTROLLER
37,1,2026-06-03T08:49:01.843079,ryu,Linear_6n_60M,6,linear,60M,39694.64,0.052,0.0,1.0,0.011,0.3,33.59,11.75,0.646,0.8817,0.99,0.72,floodlight,0.0983,hybrid_p95,CONTROLLER
38,1,2026-06-03T08:50:46.722236,floodlight,Linear_6n_60M,6,linear,60M,0.0,0.032,0,1.0,0.006,26.28,406.0,12.01,0.91,0.6058,0.9899,0.8579,floodlight,0.0983,hybrid_p95,CONTROLLER
39,1,2026-06-03T08:53:18.316267,onos,Linear_6n_60M,6,linear,60M,35541.31,0.045,0.0,1.0,0.006,15.29,996.63,17.42,0.7605,0.659,0.9854,0.7596,floodlight,0.0983,hybrid_p95,CONTROLLER
40,1,2026-06-03T08:54:41.139759,ryu,Linear_6n_150M,6,linear,150M,34915.53,0.041,0.0,1.0,0.004,0.52,33.6,16.31,1.0,0.88,0.9863,0.9757,ryu,0.2929,hybrid_p95,CONTROLLER
41,1,2026-06-03T08:56:26.050543,floodlight,Linear_6n_150M,6,linear,150M,0.0,0.046,0,1.0,0.014,21.91,392.3,14.72,0.556,0.6397,0.9875,0.608,ryu,0.2929,hybrid_p95,CONTROLLER
42,1,2026-06-03T08:58:57.470247,onos,Linear_6n_150M,6,linear,150M,34148.34,0.046,0.0,1.0,0.004,10.13,1041.41,12.46,0.644,0.6963,0.9896,0.6828,ryu,0.2929,hybrid_p95,CONTROLLER
43,1,2026-06-03T09:00:20.337836,ryu,Linear_6n_300M,6,linear,300M,34770.78,0.039,0.0,1.0,0.001,0.51,33.59,14.73,0.9336,0.8801,0.9877,0.9278,ryu,0.0949,hybrid_p95,CONTROLLER
44,1,2026-06-03T09:02:04.728811,floodlight,Linear_6n_300M,6,linear,300M,0.0,0.036,0.0,1.0,0.003,43.43,400.16,16.46,0.91,0.4775,0.9862,0.8329,ryu,0.0949,hybrid_p95,CONTROLLER
45,1,2026-06-03T09:04:37.044855,onos,Linear_6n_300M,6,linear,300M,28265.12,0.052,0.0,1.0,0.006,16.17,909.6,17.72,0.6292,0.6553,0.9851,0.6637,ryu,0.0949,hybrid_p95,CONTROLLER
46,1,2026-06-03T09:05:59.997532,ryu,Linear_7n_10M,7,linear,10M,23926.15,0.047,0.0,1.0,0.004,0.39,33.59,17.29,0.6992,0.881,0.9855,0.758,floodlight,0.0913,hybrid_p95,CONTROLLER
47,1,2026-06-03T09:07:45.105036,floodlight,Linear_7n_10M,7,linear,10M,0.0,0.034,0,1.0,0.003,32.31,382.4,15.69,0.91,0.5625,0.9869,0.8493,floodlight,0.0913,hybrid_p95,CONTROLLER
48,1,2026-06-03T09:10:17.314086,onos,Linear_7n_10M,7,linear,10M,28045.15,0.05,0.0,1.0,0.004,10.18,960.11,17.38,0.646,0.6986,0.9855,0.6843,floodlight,0.0913,hybrid_p95,CONTROLLER
49,1,2026-06-03T09:11:40.332939,ryu,Linear_7n_30M,7,linear,30M,31726.81,0.048,0.0,1.0,0.005,0.56,33.59,17.12,0.6032,0.8797,0.9857,0.6883,floodlight,0.1797,hybrid_p95,CONTROLLER
50,1,2026-06-03T09:13:10.392404,floodlight,Linear_7n_30M,7,linear,30M,32256.23,0.035,0,1.0,0.003,27.9,404.3,15.49,0.9275,0.5938,0.987,0.868,floodlight,0.1797,hybrid_p95,CONTROLLER
51,1,2026-06-03T09:15:42.173803,onos,Linear_7n_30M,7,linear,30M,34448.39,0.05,0.0,1.0,0.003,13.75,1051.65,14.68,0.646,0.6688,0.9877,0.6788,floodlight,0.1797,hybrid_p95,CONTROLLER
52,1,2026-06-03T09:17:04.992888,ryu,Linear_7n_60M,7,linear,60M,34326.31,0.041,0.0,1.0,0.002,0.34,33.81,16.5,0.646,0.8812,0.9862,0.7196,floodlight,0.1223,hybrid_p95,CONTROLLER
53,1,2026-06-03T09:18:49.923593,floodlight,Linear_7n_60M,7,linear,60M,0.0,0.037,0,1.0,0.006,37.31,397.16,15.09,0.91,0.5237,0.9873,0.8419,floodlight,0.1223,hybrid_p95,CONTROLLER
54,1,2026-06-03T09:21:21.352750,onos,Linear_7n_60M,7,linear,60M,34068.15,0.04,0.0,1.0,0.002,31.95,979.7,12.48,0.7338,0.5344,0.9896,0.7166,floodlight,0.1223,hybrid_p95,CONTROLLER
55,1,2026-06-03T09:22:44.231845,ryu,Linear_7n_150M,7,linear,150M,35295.95,0.047,0.0,1.0,0.006,0.29,33.58,16.87,0.5717,0.8817,0.9859,0.6659,onos,0.107,hybrid_p95,CONTROLLER
56,1,2026-06-03T09:24:14.540251,floodlight,Linear_7n_150M,7,linear,150M,34705.85,0.043,0,1.0,0.008,28.45,381.82,12.48,0.8392,0.5915,0.9895,0.8039,onos,0.107,hybrid_p95,CONTROLLER
57,1,2026-06-03T09:26:45.366947,onos,Linear_7n_150M,7,linear,150M,38089.57,0.042,0.0,1.0,0.007,30.8,988.74,11.95,1.0,0.5427,0.9899,0.9109,onos,0.107,hybrid_p95,CONTROLLER
58,1,2026-06-03T09:28:08.086447,ryu,Linear_7n_300M,7,linear,300M,37812.91,0.058,0.0,1.0,0.011,0.3,33.59,11.91,0.646,0.8817,0.9899,0.72,floodlight,0.034,hybrid_p95,CONTROLLER
59,1,2026-06-03T09:29:52.928844,floodlight,Linear_7n_300M,7,linear,300M,0.0,0.032,0,1.0,0.002,22.77,391.7,12.67,0.91,0.6333,0.9894,0.8632,floodlight,0.034,hybrid_p95,CONTROLLER
60,1,2026-06-03T09:32:24.353982,onos,Linear_7n_300M,7,linear,300M,34811.41,0.042,0.0,1.0,0.006,15.33,1005.05,16.58,0.8567,0.6584,0.9861,0.8292,floodlight,0.034,hybrid_p95,CONTROLLER
61,1,2026-06-03T09:33:47.537874,ryu,Linear_8n_10M,8,linear,10M,32304.26,0.042,0.0,1.0,0.001,1.05,33.84,12.88,0.8059,0.8758,0.9893,0.8346,floodlight,0.0222,hybrid_p95,CONTROLLER
62,1,2026-06-03T09:35:29.464247,floodlight,Linear_8n_10M,8,linear,10M,32755.79,0.037,0,1.0,0.005,30.82,421.2,12.56,0.9179,0.5705,0.9895,0.8568,floodlight,0.0222,hybrid_p95,CONTROLLER
63,1,2026-06-03T09:38:01.267058,onos,Linear_8n_10M,8,linear,10M,37478.93,0.054,0.0,1.0,0.011,17.24,905.74,11.76,0.646,0.6474,0.99,0.6748,floodlight,0.0222,hybrid_p95,CONTROLLER
64,1,2026-06-03T09:39:24.350855,ryu,Linear_8n_30M,8,linear,30M,37955.93,0.048,0.0,1.0,0.01,0.86,33.85,12.14,0.8989,0.8772,0.9897,0.9022,ryu,0.0576,hybrid_p95,CONTROLLER
65,1,2026-06-03T09:41:06.121155,floodlight,Linear_8n_30M,8,linear,30M,35183.95,0.042,0,1.0,0.011,35.62,393.81,11.91,0.91,0.5366,0.9899,0.8446,ryu,0.0576,hybrid_p95,CONTROLLER
66,1,2026-06-03T09:43:37.872394,onos,Linear_8n_30M,8,linear,30M,35928.78,0.063,0.0,1.0,0.015,9.88,1047.6,12.35,0.5802,0.698,0.9895,0.6369,ryu,0.0576,hybrid_p95,CONTROLLER
67,1,2026-06-03T09:45:00.996870,ryu,Linear_8n_60M,8,linear,60M,35134.05,0.053,0.0,1.0,0.011,0.65,33.87,12.4,0.9944,0.8788,0.9895,0.9717,ryu,0.1445,hybrid_p95,CONTROLLER
68,1,2026-06-03T09:46:46.398150,floodlight,Linear_8n_60M,8,linear,60M,0.0,0.069,0,1.0,0.011,53.11,382.83,13.19,0.556,0.4062,0.9888,0.563,ryu,0.1445,hybrid_p95,CONTROLLER
69,1,2026-06-03T09:49:17.875909,onos,Linear_8n_60M,8,linear,60M,37483.54,0.06,0.0,1.0,0.016,10.85,1068.03,12.01,0.8451,0.69,0.9898,0.8272,ryu,0.1445,hybrid_p95,CONTROLLER
70,1,2026-06-03T09:50:40.911856,ryu,Linear_8n_150M,8,linear,150M,36162.28,0.04,0.0,1.0,0.004,0.78,33.84,14.47,0.8966,0.8778,0.9879,0.9006,ryu,0.0335,hybrid_p95,CONTROLLER
71,1,2026-06-03T09:52:22.666178,floodlight,Linear_8n_150M,8,linear,150M,35166.68,0.035,0,1.0,0.004,19.89,406.5,12.75,0.91,0.6537,0.9893,0.8671,ryu,0.0335,hybrid_p95,CONTROLLER
72,1,2026-06-03T09:54:54.125440,onos,Linear_8n_150M,8,linear,150M,36965.37,0.063,0.0,1.0,0.012,14.67,949.54,12.12,0.646,0.6652,0.9897,0.6782,ryu,0.0335,hybrid_p95,CONTROLLER
73,1,2026-06-03T09:56:17.298976,ryu,Linear_8n_300M,8,linear,300M,34999.24,0.043,0.0,1.0,0.005,1.12,33.84,12.13,1.0,0.8753,0.9898,0.9751,ryu,0.109,hybrid_p95,CONTROLLER
74,1,2026-06-03T09:57:59.097040,floodlight,Linear_8n_300M,8,linear,300M,34062.72,0.043,0,1.0,0.009,20.53,404.91,15.03,0.91,0.6491,0.9873,0.8661,ryu,0.109,hybrid_p95,CONTROLLER
75,1,2026-06-03T10:00:30.701570,onos,Linear_8n_300M,8,linear,300M,34699.99,0.049,0.0,1.0,0.004,9.72,995.52,12.69,0.6172,0.7008,0.9894,0.6643,ryu,0.109,hybrid_p95,CONTROLLER
76,1,2026-06-03T10:01:53.746793,ryu,Linear_9n_10M,9,linear,10M,37527.26,0.051,0.0,1.0,0.011,0.71,33.83,12.1,0.91,0.8784,0.9898,0.9105,ryu,0.2489,hybrid_p95,CONTROLLER
77,1,2026-06-03T10:06:27.989596,floodlight,Linear_9n_10M,9,linear,10M,40986.28,0.074,0,1.0,0.01,66.55,432.2,20.44,0.7036,0.3013,0.9828,0.6491,ryu,0.2489,hybrid_p95,CONTROLLER
78,1,2026-06-03T10:09:00.999206,onos,Linear_9n_10M,9,linear,10M,43061.89,0.082,0.0,1.0,0.006,25.92,856.7,26.22,0.646,0.5841,0.9781,0.6616,ryu,0.2489,hybrid_p95,CONTROLLER
79,1,2026-06-03T10:10:24.307186,ryu,Linear_9n_30M,9,linear,30M,42713.35,0.074,0.0,1.0,0.004,0.7,33.83,22.5,0.646,0.8784,0.9812,0.7187,floodlight,0.1293,hybrid_p95,CONTROLLER
80,1,2026-06-03T10:11:54.695445,floodlight,Linear_9n_30M,9,linear,30M,40280.57,0.071,0,1.0,0.008,32.83,422.8,15.14,0.91,0.5553,0.9873,0.848,floodlight,0.1293,hybrid_p95,CONTROLLER
81,1,2026-06-03T10:14:27.055944,onos,Linear_9n_30M,9,linear,30M,41317.72,0.074,0.0,1.0,0.012,22.62,776.56,19.87,0.5944,0.6121,0.9833,0.6301,floodlight,0.1293,hybrid_p95,CONTROLLER
82,1,2026-06-03T10:15:50.336262,ryu,Linear_9n_60M,9,linear,60M,42402.6,0.078,0.0,1.0,0.003,1.04,33.83,19.54,0.8156,0.8759,0.9837,0.8412,floodlight,0.0055,hybrid_p95,CONTROLLER
83,1,2026-06-03T10:17:20.801481,floodlight,Linear_9n_60M,9,linear,60M,40792.65,0.073,0,1.0,0.008,33.56,393.73,23.72,0.91,0.5521,0.9801,0.8467,floodlight,0.0055,hybrid_p95,CONTROLLER
84,1,2026-06-03T10:19:53.880031,onos,Linear_9n_60M,9,linear,60M,42970.74,0.084,0.0,1.0,0.006,17.81,770.4,20.7,0.646,0.6485,0.9827,0.6744,floodlight,0.0055,hybrid_p95,CONTROLLER
85,1,2026-06-03T10:21:17.193759,ryu,Linear_9n_150M,9,linear,150M,41838.08,0.076,0.0,1.0,0.006,1.03,33.83,19.37,0.6236,0.876,0.9838,0.7022,floodlight,0.1417,hybrid_p95,CONTROLLER
86,1,2026-06-03T10:22:47.534204,floodlight,Linear_9n_150M,9,linear,150M,40754.0,0.07,0,1.0,0.009,35.71,425.91,13.08,0.91,0.5334,0.989,0.8439,floodlight,0.1417,hybrid_p95,CONTROLLER
87,1,2026-06-03T10:25:19.805255,onos,Linear_9n_150M,9,linear,150M,42196.89,0.076,0.0,1.0,0.008,19.4,783.9,22.44,0.646,0.6359,0.9812,0.6719,floodlight,0.1417,hybrid_p95,CONTROLLER
88,1,2026-06-03T10:26:43.094504,ryu,Linear_9n_300M,9,linear,300M,41737.36,0.08,0.0,1.0,0.006,1.11,33.84,21.19,0.646,0.8753,0.9823,0.7182,onos,0.2024,hybrid_p95,CONTROLLER
89,1,2026-06-03T10:28:27.003906,floodlight,Linear_9n_300M,9,linear,300M,0.0,0.072,0.0,1.0,0.007,38.24,370.6,20.44,0.6693,0.519,0.9829,0.6663,onos,0.2024,hybrid_p95,CONTROLLER
90,1,2026-06-03T10:30:58.223792,onos,Linear_9n_300M,9,linear,300M,36940.44,0.055,0.0,1.0,0.01,18.75,1031.17,11.88,0.9897,0.6319,0.9899,0.9206,onos,0.2024,hybrid_p95,CONTROLLER
91,1,2026-06-03T10:32:21.676595,ryu,Linear_10n_10M,10,linear,10M,36413.56,0.045,0.0,1.0,0.006,1.05,34.11,14.48,0.9705,0.8755,0.9878,0.9536,ryu,0.1009,hybrid_p95,CONTROLLER
92,1,2026-06-03T10:34:03.916410,floodlight,Linear_10n_10M,10,linear,10M,32878.94,0.044,0,1.0,0.011,29.82,408.54,12.55,0.91,0.579,0.9894,0.8527,ryu,0.1009,hybrid_p95,CONTROLLER
93,1,2026-06-03T10:36:35.990555,onos,Linear_10n_10M,10,linear,10M,34689.78,0.056,0.0,1.0,0.014,11.08,1082.47,12.1,0.6021,0.6879,0.9897,0.6508,ryu,0.1009,hybrid_p95,CONTROLLER
94,1,2026-06-03T10:37:59.363251,ryu,Linear_10n_30M,10,linear,30M,35020.44,0.045,0.0,1.0,0.007,0.97,34.13,11.99,1.0,0.8761,0.9899,0.9752,ryu,0.269,hybrid_p95,CONTROLLER
95,1,2026-06-03T10:39:41.582893,floodlight,Linear_10n_30M,10,linear,30M,33905.73,0.061,0,1.0,0.02,28.25,387.5,12.01,0.556,0.5925,0.9897,0.599,ryu,0.269,hybrid_p95,CONTROLLER
96,1,2026-06-03T10:42:13.595526,onos,Linear_10n_30M,10,linear,30M,34865.04,0.059,0.0,1.0,0.01,10.76,1040.38,12.78,0.6777,0.6916,0.9892,0.7062,ryu,0.269,hybrid_p95,CONTROLLER
97,1,2026-06-03T10:43:37.104004,ryu,Linear_10n_60M,10,linear,60M,35736.57,0.049,0.0,1.0,0.008,1.32,34.11,12.14,0.9998,0.8735,0.9898,0.9746,ryu,0.1781,hybrid_p95,CONTROLLER
98,1,2026-06-03T10:45:22.901999,floodlight,Linear_10n_60M,10,linear,60M,0.0,0.072,0,1.0,0.008,52.11,397.48,22.32,0.556,0.4125,0.9813,0.5636,ryu,0.1781,hybrid_p95,CONTROLLER
99,1,2026-06-03T10:47:54.748134,onos,Linear_10n_60M,10,linear,60M,35800.87,0.061,0.0,1.0,0.011,17.83,912.56,12.26,0.8153,0.6428,0.9896,0.7965,ryu,0.1781,hybrid_p95,CONTROLLER
100,1,2026-06-03T10:49:18.254501,ryu,Linear_10n_150M,10,linear,150M,36948.64,0.047,0.0,1.0,0.006,1.45,34.13,12.03,0.9115,0.8725,0.9899,0.9105,ryu,0.0547,hybrid_p95,CONTROLLER
101,1,2026-06-03T10:51:00.442679,floodlight,Linear_10n_150M,10,linear,150M,32674.95,0.043,0,1.0,0.008,27.28,448.72,12.42,0.91,0.595,0.9895,0.8558,ryu,0.0547,hybrid_p95,CONTROLLER
102,1,2026-06-03T10:53:32.369430,onos,Linear_10n_150M,10,linear,150M,33706.07,0.059,0.0,1.0,0.011,10.04,960.2,12.05,0.5777,0.6996,0.9898,0.6354,ryu,0.0547,hybrid_p95,CONTROLLER
103,1,2026-06-03T10:54:55.829357,ryu,Linear_10n_300M,10,linear,300M,34396.4,0.054,0.0,1.0,0.011,1.39,34.14,12.2,0.8157,0.873,0.9897,0.8412,floodlight,0.0132,hybrid_p95,CONTROLLER
104,1,2026-06-03T10:56:38.037611,floodlight,Linear_10n_300M,10,linear,300M,33110.16,0.048,0,1.0,0.012,28.43,428.0,12.35,0.91,0.5879,0.9895,0.8544,floodlight,0.0132,hybrid_p95,CONTROLLER
105,1,2026-06-03T10:59:10.171655,onos,Linear_10n_300M,10,linear,300M,35559.98,0.063,0.0,1.0,0.008,12.03,1059.89,12.66,0.646,0.6814,0.9893,0.6813,floodlight,0.0132,hybrid_p95,CONTROLLER
106,1,2026-06-03T11:00:33.722059,ryu,Linear_11n_10M,11,linear,10M,33893.18,0.047,0.0,0.999,0.008,1.34,34.09,12.15,0.9094,0.8734,0.9898,0.9092,ryu,0.2177,hybrid_p95,CONTROLLER
107,1,2026-06-03T11:02:16.109177,floodlight,Linear_11n_10M,11,linear,10M,38748.89,0.072,0,0.999,0.009,39.52,422.3,15.34,0.7073,0.5051,0.9871,0.6915,ryu,0.2177,hybrid_p95,CONTROLLER
108,1,2026-06-03T11:04:48.955220,onos,Linear_11n_10M,11,linear,10M,39139.61,0.078,0.0,0.999,0.008,15.38,823.1,25.48,0.6454,0.6645,0.9786,0.6768,ryu,0.2177,hybrid_p95,CONTROLLER
109,1,2026-06-03T11:06:12.738451,ryu,Linear_11n_30M,11,linear,30M,41758.96,0.085,0.0,0.999,0.009,1.26,34.14,26.9,0.6454,0.8739,0.9774,0.7171,onos,0.1092,hybrid_p95,CONTROLLER
110,1,2026-06-03T11:07:54.089360,floodlight,Linear_11n_30M,11,linear,30M,38960.08,0.075,0,0.999,0.008,105.35,432.7,14.65,0.9094,0.0501,0.9877,0.7501,onos,0.1092,hybrid_p95,CONTROLLER
111,1,2026-06-03T11:10:27.194135,onos,Linear_11n_30M,11,linear,30M,41046.22,0.077,0.0,0.999,0.009,20.01,772.52,19.43,0.9057,0.6318,0.9837,0.8593,onos,0.1092,hybrid_p95,CONTROLLER
112,1,2026-06-03T11:11:50.930337,ryu,Linear_11n_60M,11,linear,60M,39577.8,0.079,0.0,0.999,0.007,1.48,34.12,21.64,0.6454,0.8723,0.9819,0.7172,onos,0.2152,hybrid_p95,CONTROLLER
113,1,2026-06-03T11:13:36.664594,floodlight,Linear_11n_60M,11,linear,60M,0.0,0.066,0,0.999,0.006,41.33,421.4,22.28,0.7395,0.4916,0.9813,0.7117,onos,0.2152,hybrid_p95,CONTROLLER
114,1,2026-06-03T11:16:08.774554,onos,Linear_11n_60M,11,linear,60M,35470.56,0.054,0.0,0.999,0.01,10.24,1175.55,12.16,0.9901,0.6915,0.9897,0.9324,onos,0.2152,hybrid_p95,CONTROLLER
115,1,2026-06-03T11:17:32.246145,ryu,Linear_11n_150M,11,linear,150M,35030.68,0.048,0.0,0.999,0.009,0.93,34.11,12.09,0.9208,0.8764,0.9898,0.9179,ryu,0.0733,hybrid_p95,CONTROLLER
