sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
11,1,2026-07-13T07:02:36.997379,floodlight,Ring_4n_500M,4,ring,500M,34703.65,0.072,0.0,1.0,0.008,35.51,434.3,16.92,0.91,0.5343,0.9858,0.8438,floodlight,0.0524,hybrid_p95,CONTROLLER
12,1,2026-07-13T07:05:11.964290,onos,Ring_4n_500M,4,ring,500M,41791.22,0.077,0.0,1.0,0.019,13.65,861.0,27.12,0.646,0.6761,0.9771,0.6793,floodlight,0.0524,hybrid_p95,CONTROLLER
13,1,2026-07-13T07:07:22.833528,ryu,Ring_5n_10M,5,ring,10M,29827.43,0.096,0.0,1.0,0.01,0.78,35.35,16.22,0.556,0.8764,0.9863,0.6536,onos,0.1764,hybrid_p95,CONTROLLER
14,1,2026-07-13T07:09:17.339833,floodlight,Ring_5n_10M,5,ring,10M,36691.08,0.087,0.0,1.0,0.041,32.54,441.32,20.82,0.7527,0.5561,0.982,0.7338,onos,0.1764,hybrid_p95,CONTROLLER
15,1,2026-07-13T07:11:51.201656,onos,Ring_5n_10M,5,ring,10M,40445.05,0.073,0.0,1.0,0.01,31.53,861.44,19.76,1.0,0.5418,0.9834,0.9102,onos,0.1764,hybrid_p95,CONTROLLER
16,1,2026-07-13T07:14:03.473780,ryu,Ring_5n_50M,5,ring,50M,35774.8,0.09,0.0,1.0,0.013,0.61,35.45,15.71,0.6073,0.8776,0.9867,0.691,onos,0.2189,hybrid_p95,CONTROLLER
17,1,2026-07-13T07:15:58.032642,floodlight,Ring_5n_50M,5,ring,50M,30528.25,0.09,0.0,1.0,0.011,32.06,416.6,15.24,0.556,0.5615,0.9871,0.5928,onos,0.2189,hybrid_p95,CONTROLLER
18,1,2026-07-13T07:18:32.371387,onos,Ring_5n_50M,5,ring,50M,39726.28,0.077,0.0,1.0,0.012,32.16,830.12,13.95,1.0,0.5382,0.9882,0.9099,onos,0.2189,hybrid_p95,CONTROLLER
19,1,2026-07-13T07:20:44.624179,ryu,Ring_5n_100M,5,ring,100M,35362.13,0.093,0.0,1.0,0.015,0.62,35.46,15.62,0.8181,0.8775,0.9868,0.8435,onos,0.0798,hybrid_p95,CONTROLLER
20,1,2026-07-13T07:22:39.060766,floodlight,Ring_5n_100M,5,ring,100M,27951.77,0.113,0.0,1.0,0.071,33.76,430.21,15.16,0.556,0.5477,0.9863,0.5901,onos,0.0798,hybrid_p95,CONTROLLER
21,1,2026-07-13T07:25:14.949263,onos,Ring_5n_100M,5,ring,100M,39107.44,0.078,0.0,1.0,0.016,22.78,845.7,15.23,1.0,0.6081,0.9871,0.9233,onos,0.0798,hybrid_p95,CONTROLLER
22,1,2026-07-13T07:27:07.153352,ryu,Ring_5n_500M,5,ring,500M,28416.46,0.093,0.0,1.0,0.011,0.65,35.31,19.01,0.556,0.8774,0.984,0.6536,floodlight,0.1033,hybrid_p95,CONTROLLER
23,1,2026-07-13T07:29:01.648774,floodlight,Ring_5n_500M,5,ring,500M,37148.83,0.079,0.048,1.0,0.02,32.76,425.1,15.11,0.9775,0.5556,0.9871,0.8969,floodlight,0.1033,hybrid_p95,CONTROLLER
24,1,2026-07-13T07:31:37.166783,onos,Ring_5n_500M,5,ring,500M,40064.26,0.085,0.016,1.0,0.019,35.83,912.3,21.44,0.8483,0.5076,0.9818,0.7936,floodlight,0.1033,hybrid_p95,CONTROLLER
25,1,2026-07-13T07:33:29.488907,ryu,Ring_6n_10M,6,ring,10M,27785.46,0.121,0.0,1.0,0.049,0.85,35.47,17.44,0.556,0.8758,0.9847,0.6533,onos,0.2193,hybrid_p95,CONTROLLER
26,1,2026-07-13T07:35:23.904330,floodlight,Ring_6n_10M,6,ring,10M,30481.98,0.099,0.0,1.0,0.007,35.52,481.2,17.61,0.7324,0.5308,0.9852,0.7145,onos,0.2193,hybrid_p95,CONTROLLER
27,1,2026-07-13T07:37:57.901494,onos,Ring_6n_10M,6,ring,10M,44959.66,0.073,0.0,1.0,0.014,14.48,927.52,28.19,1.0,0.6674,0.9763,0.9338,onos,0.2193,hybrid_p95,CONTROLLER
28,1,2026-07-13T07:40:08.778467,ryu,Ring_6n_50M,6,ring,50M,29564.15,0.125,0.0,1.0,0.014,0.86,35.47,15.73,0.8923,0.8757,0.9867,0.8969,ryu,0.0705,hybrid_p95,CONTROLLER
29,1,2026-07-13T07:42:03.262024,floodlight,Ring_6n_50M,6,ring,50M,28936.25,0.076,0.0,1.0,0.01,47.43,439.81,17.49,0.91,0.4443,0.9853,0.8264,ryu,0.0705,hybrid_p95,CONTROLLER
30,1,2026-07-13T07:44:36.892158,onos,Ring_6n_50M,6,ring,50M,43664.07,0.882,0.0,1.0,2.199,22.16,853.04,17.12,0.646,0.6125,0.9527,0.665,ryu,0.0705,hybrid_p95,CONTROLLER
31,1,2026-07-13T07:46:29.231314,ryu,Ring_6n_100M,6,ring,100M,28862.1,0.092,0.0,1.0,0.006,0.76,35.31,17.33,0.556,0.8766,0.9855,0.6535,floodlight,0.0952,hybrid_p95,CONTROLLER
32,1,2026-07-13T07:48:23.686972,floodlight,Ring_6n_100M,6,ring,100M,36782.06,0.076,0.0,1.0,0.008,33.52,470.6,20.47,0.985,0.5466,0.9828,0.9002,floodlight,0.0952,hybrid_p95,CONTROLLER
33,1,2026-07-13T07:50:58.219074,onos,Ring_6n_100M,6,ring,100M,38363.7,0.084,0.0,1.0,0.018,15.42,944.01,17.29,0.823,0.6598,0.9853,0.805,floodlight,0.0952,hybrid_p95,CONTROLLER
34,1,2026-07-13T07:53:10.654404,ryu,Ring_6n_500M,6,ring,500M,34383.92,0.115,0.0,1.0,0.017,0.84,35.48,16.07,0.556,0.8759,0.9864,0.6535,onos,0.2175,hybrid_p95,CONTROLLER
35,1,2026-07-13T07:55:05.353710,floodlight,Ring_6n_500M,6,ring,500M,36540.75,0.097,0.0,1.0,0.022,46.06,417.22,17.53,0.732,0.4564,0.9851,0.6998,onos,0.2175,hybrid_p95,CONTROLLER
36,1,2026-07-13T07:57:40.818671,onos,Ring_6n_500M,6,ring,500M,40603.22,0.071,0.0,1.0,0.018,26.64,906.2,14.44,1.0,0.5768,0.9877,0.9173,onos,0.2175,hybrid_p95,CONTROLLER
37,1,2026-07-13T07:59:53.437587,ryu,Ring_7n_10M,7,ring,10M,30408.16,0.106,0.0,1.0,0.038,1.0,35.57,17.29,0.9198,0.8746,0.985,0.9165,ryu,0.0948,hybrid_p95,CONTROLLER
38,1,2026-07-13T08:01:48.224944,floodlight,Ring_7n_10M,7,ring,10M,28867.28,0.1,0.0,1.0,0.021,50.27,488.0,16.6,0.91,0.4196,0.9859,0.8217,ryu,0.0948,hybrid_p95,CONTROLLER
39,1,2026-07-13T08:04:24.223924,onos,Ring_7n_10M,7,ring,10M,40604.06,1.147,0.0,1.0,2.954,22.15,947.6,18.56,0.646,0.6091,0.9402,0.6633,ryu,0.0948,hybrid_p95,CONTROLLER
40,1,2026-07-13T08:06:35.409552,ryu,Ring_7n_50M,7,ring,50M,24539.41,0.139,0.0,1.0,0.023,1.02,35.51,17.37,0.5687,0.8745,0.9852,0.6623,onos,0.2023,hybrid_p95,CONTROLLER
41,1,2026-07-13T08:08:30.244435,floodlight,Ring_7n_50M,7,ring,50M,21978.71,0.114,0.0,1.0,0.015,47.92,476.1,16.98,0.7527,0.4381,0.9856,0.7113,onos,0.2023,hybrid_p95,CONTROLLER
42,1,2026-07-13T08:11:07.162712,onos,Ring_7n_50M,7,ring,50M,40072.25,0.094,0.0,1.0,0.057,28.45,953.44,24.13,1.0,0.5616,0.979,0.9136,onos,0.2023,hybrid_p95,CONTROLLER
43,1,2026-07-13T08:12:59.914685,ryu,Ring_7n_100M,7,ring,100M,36095.46,0.107,0.0,1.0,0.023,1.12,35.5,17.51,0.9755,0.8737,0.9851,0.9567,ryu,0.1156,hybrid_p95,CONTROLLER
44,1,2026-07-13T08:14:54.761777,floodlight,Ring_7n_100M,7,ring,100M,23454.15,0.101,0.0,1.0,0.009,37.03,460.4,18.62,0.91,0.521,0.9843,0.8411,ryu,0.1156,hybrid_p95,CONTROLLER
45,1,2026-07-13T08:17:30.242828,onos,Ring_7n_100M,7,ring,100M,40286.61,1.121,0.0,1.0,2.777,30.86,901.78,18.3,0.646,0.5453,0.9431,0.6512,ryu,0.1156,hybrid_p95,CONTROLLER
46,1,2026-07-13T08:19:42.914025,ryu,Ring_7n_500M,7,ring,500M,33036.63,0.13,0.0,1.0,0.059,1.08,35.55,15.99,0.6106,0.874,0.9858,0.6926,onos,0.2001,hybrid_p95,CONTROLLER
47,1,2026-07-13T08:21:37.781295,floodlight,Ring_7n_500M,7,ring,500M,23236.65,0.102,0.0,1.0,0.028,34.97,471.71,17.75,0.7185,0.5356,0.9848,0.7053,onos,0.2001,hybrid_p95,CONTROLLER
48,1,2026-07-13T08:24:18.760869,onos,Ring_7n_500M,7,ring,500M,39389.49,0.069,0.001,1.0,0.01,34.45,900.4,23.06,1.0,0.5184,0.9806,0.9054,onos,0.2001,hybrid_p95,CONTROLLER
49,1,2026-07-13T08:26:11.635010,ryu,Ring_8n_10M,8,ring,10M,24284.23,0.109,0.0,1.0,0.023,1.23,35.55,15.68,0.7089,0.8729,0.9866,0.7636,onos,0.154,hybrid_p95,CONTROLLER
50,1,2026-07-13T08:28:06.955738,floodlight,Ring_8n_10M,8,ring,10M,27068.39,0.128,0.0,1.0,0.054,50.1,461.82,15.85,0.5729,0.4227,0.986,0.5782,onos,0.154,hybrid_p95,CONTROLLER
51,1,2026-07-13T08:30:42.854908,onos,Ring_8n_10M,8,ring,10M,39106.74,0.084,0.0,1.0,0.029,25.98,992.18,14.84,1.0,0.5788,0.9872,0.9176,onos,0.154,hybrid_p95,CONTROLLER
52,1,2026-07-13T08:32:54.261520,ryu,Ring_8n_50M,8,ring,50M,24716.22,0.139,0.0,1.0,0.045,1.28,35.54,16.4,0.556,0.8725,0.9857,0.6527,floodlight,0.0391,hybrid_p95,CONTROLLER
53,1,2026-07-13T08:34:49.311230,floodlight,Ring_8n_50M,8,ring,50M,32031.26,0.09,0.0,1.0,0.017,37.9,452.9,16.97,0.9468,0.515,0.9856,0.8667,floodlight,0.0391,hybrid_p95,CONTROLLER
54,1,2026-07-13T08:37:26.162247,onos,Ring_8n_50M,8,ring,50M,42615.32,0.105,0.0,1.0,0.056,33.46,1017.0,22.77,0.8916,0.5218,0.9802,0.8276,floodlight,0.0391,hybrid_p95,CONTROLLER
55,1,2026-07-13T08:39:19.105325,ryu,Ring_8n_100M,8,ring,100M,35638.79,0.091,0.0,1.0,0.016,1.17,35.58,17.18,0.7467,0.8733,0.9854,0.7909,onos,0.1222,hybrid_p95,CONTROLLER
56,1,2026-07-13T08:41:14.182100,floodlight,Ring_8n_100M,8,ring,100M,29677.78,0.105,0.0,1.0,0.04,42.23,475.92,16.6,0.556,0.4808,0.9856,0.5771,onos,0.1222,hybrid_p95,CONTROLLER
57,1,2026-07-13T08:43:50.786226,onos,Ring_8n_100M,8,ring,100M,39136.99,0.068,0.0,1.0,0.007,28.7,1004.0,23.61,1.0,0.558,0.9802,0.9131,onos,0.1222,hybrid_p95,CONTROLLER
58,1,2026-07-13T08:46:02.286082,ryu,Ring_8n_500M,8,ring,500M,23035.99,0.168,0.0,1.0,0.076,1.31,35.55,16.06,0.8875,0.8723,0.9855,0.8927,ryu,0.0243,hybrid_p95,CONTROLLER
59,1,2026-07-13T08:47:57.493025,floodlight,Ring_8n_500M,8,ring,500M,29620.71,0.083,0.0,1.0,0.011,36.44,462.61,16.99,0.9464,0.5252,0.9857,0.8684,ryu,0.0243,hybrid_p95,CONTROLLER
60,1,2026-07-13T08:50:33.748027,onos,Ring_8n_500M,8,ring,500M,39296.9,1.419,0.0,1.0,3.663,28.69,943.2,17.37,0.646,0.5601,0.9306,0.653,ryu,0.0243,hybrid_p95,CONTROLLER
61,1,2026-07-13T08:52:26.930071,ryu,Ring_9n_10M,9,ring,10M,30985.4,0.107,0.0,1.0,0.041,1.45,35.69,16.61,0.5999,0.8711,0.9855,0.6842,onos,0.1781,hybrid_p95,CONTROLLER
62,1,2026-07-13T08:54:22.330123,floodlight,Ring_9n_10M,9,ring,10M,23311.78,0.095,0.0,1.0,0.019,38.68,489.22,16.22,0.7684,0.5066,0.9862,0.736,onos,0.1781,hybrid_p95,CONTROLLER
63,1,2026-07-13T08:57:04.538151,onos,Ring_9n_10M,9,ring,10M,39043.26,0.087,0.0,1.0,0.016,27.72,1046.53,25.49,1.0,0.564,0.9785,0.9141,onos,0.1781,hybrid_p95,CONTROLLER
64,1,2026-07-13T08:58:57.602771,ryu,Ring_9n_50M,9,ring,50M,33673.44,0.117,0.0,1.0,0.04,1.29,35.66,15.19,0.556,0.8723,0.9867,0.6528,onos,0.2726,hybrid_p95,CONTROLLER
65,1,2026-07-13T09:00:52.994313,floodlight,Ring_9n_50M,9,ring,50M,35446.47,0.113,0.0,1.0,0.034,37.18,507.2,17.95,0.6364,0.5167,0.9845,0.6422,onos,0.2726,hybrid_p95,CONTROLLER
66,1,2026-07-13T09:03:35.163334,onos,Ring_9n_50M,9,ring,50M,41146.53,0.093,0.0,1.0,0.021,20.55,942.62,21.22,1.0,0.6213,0.982,0.9254,onos,0.2726,hybrid_p95,CONTROLLER
67,1,2026-07-13T09:05:48.248995,ryu,Ring_9n_100M,9,ring,100M,29142.44,0.095,0.0,1.0,0.02,1.45,35.65,16.65,0.5598,0.8711,0.9858,0.6553,onos,0.1058,hybrid_p95,CONTROLLER
68,1,2026-07-13T09:07:43.529028,floodlight,Ring_9n_100M,9,ring,100M,28615.85,0.079,0.0,1.0,0.012,55.36,462.6,15.94,0.8892,0.3831,0.9865,0.7996,onos,0.1058,hybrid_p95,CONTROLLER
69,1,2026-07-13T09:10:20.257725,onos,Ring_9n_100M,9,ring,100M,40957.63,0.078,0.0,1.0,0.01,34.15,980.7,21.43,1.0,0.5178,0.982,0.9054,onos,0.1058,hybrid_p95,CONTROLLER
70,1,2026-07-13T09:12:31.778319,ryu,Ring_9n_500M,9,ring,500M,23098.7,0.159,0.0,1.0,0.066,1.31,35.69,16.72,0.5631,0.8721,0.9851,0.6578,onos,0.2428,hybrid_p95,CONTROLLER
71,1,2026-07-13T09:14:27.023960,floodlight,Ring_9n_500M,9,ring,500M,21636.85,0.119,0.011,1.0,0.019,63.45,510.13,17.53,0.733,0.3192,0.9851,0.6741,onos,0.2428,hybrid_p95,CONTROLLER
72,1,2026-07-13T09:17:04.274020,onos,Ring_9n_500M,9,ring,500M,40053.18,0.079,0.0,1.0,0.019,26.24,1014.0,18.0,1.0,0.5762,0.9847,0.9169,onos,0.2428,hybrid_p95,CONTROLLER
73,1,2026-07-13T09:18:57.531950,ryu,Ring_10n_10M,10,ring,10M,21927.92,0.129,0.0,1.0,0.019,1.43,35.75,15.56,0.556,0.8712,0.9867,0.6526,onos,0.1798,hybrid_p95,CONTROLLER
74,1,2026-07-13T09:20:53.149721,floodlight,Ring_10n_10M,10,ring,10M,33603.13,0.101,0.0,1.0,0.035,58.32,498.88,15.71,0.8015,0.3584,0.9864,0.7313,onos,0.1798,hybrid_p95,CONTROLLER
75,1,2026-07-13T09:23:31.470012,onos,Ring_10n_10M,10,ring,10M,41081.95,0.077,0.0,1.0,0.025,30.27,1019.05,16.81,1.0,0.5457,0.9856,0.9111,onos,0.1798,hybrid_p95,CONTROLLER
76,1,2026-07-13T09:25:43.393589,ryu,Ring_10n_50M,10,ring,50M,20978.35,0.161,0.0,1.0,0.034,1.37,35.67,17.55,0.8729,0.8717,0.9849,0.8819,ryu,0.0276,hybrid_p95,CONTROLLER
77,1,2026-07-13T09:27:39.007966,floodlight,Ring_10n_50M,10,ring,50M,25487.32,0.082,0.0,1.0,0.005,37.47,535.7,17.3,0.9304,0.5127,0.9855,0.8543,ryu,0.0276,hybrid_p95,CONTROLLER
78,1,2026-07-13T09:30:17.122133,onos,Ring_10n_50M,10,ring,50M,40887.78,0.835,0.0,1.0,1.817,29.82,892.2,16.47,0.646,0.5535,0.959,0.6541,ryu,0.0276,hybrid_p95,CONTROLLER
79,1,2026-07-13T09:32:10.417724,ryu,Ring_10n_100M,10,ring,100M,34683.61,0.101,0.0,1.0,0.033,1.3,35.71,21.07,0.7086,0.8722,0.9819,0.7629,onos,0.1492,hybrid_p95,CONTROLLER
80,1,2026-07-13T09:34:06.217023,floodlight,Ring_10n_100M,10,ring,100M,28894.3,0.109,0.0,1.0,0.021,39.78,485.81,15.74,0.556,0.4985,0.9866,0.5806,onos,0.1492,hybrid_p95,CONTROLLER
81,1,2026-07-13T09:36:44.673256,onos,Ring_10n_100M,10,ring,100M,40826.91,0.083,0.0,1.0,0.037,29.53,975.8,21.58,1.0,0.5527,0.9815,0.9121,onos,0.1492,hybrid_p95,CONTROLLER
82,1,2026-07-13T09:38:37.976307,ryu,Ring_10n_500M,10,ring,500M,21496.53,0.102,0.0,1.0,0.018,1.54,35.65,16.09,0.7684,0.8705,0.9863,0.8062,onos,0.1147,hybrid_p95,CONTROLLER
83,1,2026-07-13T09:40:33.683429,floodlight,Ring_10n_500M,10,ring,500M,24736.73,0.147,0.003,1.0,0.064,55.8,497.9,17.11,0.5717,0.3774,0.9848,0.5685,onos,0.1147,hybrid_p95,CONTROLLER
84,1,2026-07-13T09:43:16.481244,onos,Ring_10n_500M,10,ring,500M,40099.29,0.072,0.0,1.0,0.011,23.59,930.42,24.02,1.0,0.5989,0.9798,0.9209,onos,0.1147,hybrid_p95,CONTROLLER
85,1,2026-07-13T09:45:09.965476,ryu,Ring_11n_10M,11,ring,10M,24765.98,0.096,0.0,0.999,0.01,1.39,35.74,18.23,0.931,0.8715,0.9847,0.924,ryu,0.0562,hybrid_p95,CONTROLLER
86,1,2026-07-13T09:47:05.675958,floodlight,Ring_11n_10M,11,ring,10M,20143.33,0.12,0.0,0.999,0.045,37.47,529.99,16.39,0.5554,0.513,0.9857,0.583,ryu,0.0562,hybrid_p95,CONTROLLER
87,1,2026-07-13T09:49:43.272536,onos,Ring_11n_10M,11,ring,10M,39403.09,0.1,0.0,0.999,0.054,30.3,1009.05,19.65,0.9404,0.5458,0.9828,0.8678,ryu,0.0562,hybrid_p95,CONTROLLER
88,1,2026-07-13T09:51:36.811483,ryu,Ring_11n_50M,11,ring,50M,28904.81,0.119,0.0,0.999,0.03,1.76,35.75,21.57,0.9461,0.8687,0.9816,0.9341,ryu,0.1078,hybrid_p95,CONTROLLER
89,1,2026-07-13T09:53:32.652661,floodlight,Ring_11n_50M,11,ring,50M,21997.59,0.123,0.0,0.999,0.051,156.6,564.62,17.06,0.5554,0.0414,0.985,0.4919,ryu,0.1078,hybrid_p95,CONTROLLER
90,1,2026-07-13T09:56:10.564855,onos,Ring_11n_50M,11,ring,50M,38942.95,0.12,0.0,0.999,0.053,44.12,1047.55,17.44,0.9109,0.4408,0.9847,0.8263,ryu,0.1078,hybrid_p95,CONTROLLER
91,1,2026-07-13T09:58:04.021781,ryu,Ring_11n_100M,11,ring,100M,38332.97,0.105,0.0,0.999,0.049,1.6,35.69,21.47,0.6454,0.87,0.9814,0.7167,onos,0.0503,hybrid_p95,CONTROLLER
92,1,2026-07-13T09:59:59.886519,floodlight,Ring_11n_100M,11,ring,100M,19699.57,0.077,0.0,0.999,0.013,186.06,529.32,16.15,0.786,0.0435,0.9863,0.6593,onos,0.0503,hybrid_p95,CONTROLLER
93,1,2026-07-13T10:02:38.241195,onos,Ring_11n_100M,11,ring,100M,26369.59,0.062,0.0,0.999,0.018,205.46,1041.46,26.2,0.9417,0.0213,0.9779,0.767,onos,0.0503,hybrid_p95,CONTROLLER
94,1,2026-07-13T10:04:31.905048,ryu,Ring_11n_500M,11,ring,500M,22398.84,0.108,0.0,0.999,0.048,1.56,35.65,16.12,0.5554,0.8703,0.9858,0.6519,onos,0.253,hybrid_p95,CONTROLLER
95,1,2026-07-13T10:06:27.714188,floodlight,Ring_11n_500M,11,ring,500M,34029.66,0.1,0.001,0.999,0.03,149.35,593.41,17.36,0.7617,0.0397,0.9851,0.6409,onos,0.253,hybrid_p95,CONTROLLER
96,1,2026-07-13T10:09:10.840984,onos,Ring_11n_500M,11,ring,500M,40682.1,0.089,0.006,0.9989,0.04,34.45,951.5,19.28,0.9994,0.5166,0.9833,0.9049,onos,0.253,hybrid_p95,CONTROLLER
