sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
131,1,2026-05-20T15:16:44.250218,floodlight,Linear_12n_150M,12,linear,150M,0.0,0.086,0.0,0.998,0.016,122.11,424.24,18.89,0.63,0.0507,0.984,0.5476,onos,0.2093,hybrid_p95,CONTROLLER
132,1,2026-05-20T15:19:18.254253,onos,Linear_12n_150M,12,linear,150M,25874.02,0.06,0.0,0.998,0.013,11.08,1021.0,16.56,0.9807,0.6898,0.986,0.925,onos,0.2093,hybrid_p95,CONTROLLER
133,1,2026-05-20T15:20:42.832141,ryu,Linear_12n_300M,12,linear,300M,25563.9,0.064,0.0,0.998,0.011,2.26,34.29,14.13,0.671,0.8663,0.9881,0.735,floodlight,0.1141,hybrid_p95,CONTROLLER
134,1,2026-05-20T15:22:26.085280,floodlight,Linear_12n_300M,12,linear,300M,23466.8,0.054,0,0.998,0.008,30.31,541.03,17.59,0.9089,0.5661,0.9852,0.8491,floodlight,0.1141,hybrid_p95,CONTROLLER
135,1,2026-05-20T15:25:00.330770,onos,Linear_12n_300M,12,linear,300M,25716.72,0.065,0.0,0.998,0.016,13.89,1067.06,15.24,0.6449,0.6672,0.9871,0.6776,floodlight,0.1141,hybrid_p95,CONTROLLER
136,1,2026-05-20T15:26:24.871005,ryu,Linear_13n_10M,13,linear,10M,25356.89,0.06,0.0,0.997,0.008,1.99,34.28,17.11,0.9983,0.8683,0.9856,0.9722,ryu,0.3189,hybrid_p95,CONTROLLER
137,1,2026-05-20T15:28:11.913255,floodlight,Linear_13n_10M,13,linear,10M,0.0,0.065,0,0.997,0.021,84.31,439.0,15.68,0.6133,0.1674,0.9866,0.5582,ryu,0.3189,hybrid_p95,CONTROLLER
138,1,2026-05-20T15:30:46.832270,onos,Linear_13n_10M,13,linear,10M,21716.86,0.066,0.0,0.997,0.01,24.55,913.02,17.01,0.6314,0.5923,0.9857,0.6533,ryu,0.3189,hybrid_p95,CONTROLLER
139,1,2026-05-20T15:32:11.573843,ryu,Linear_13n_30M,13,linear,30M,22354.82,0.068,0.0,0.997,0.011,3.17,34.27,20.26,0.6443,0.8595,0.983,0.714,onos,0.0217,hybrid_p95,CONTROLLER
140,1,2026-05-20T15:33:58.707425,floodlight,Linear_13n_30M,13,linear,30M,0.0,0.056,0,0.997,0.007,80.63,459.28,20.53,0.9083,0.1936,0.9828,0.7766,onos,0.0217,hybrid_p95,CONTROLLER
141,1,2026-05-20T15:36:33.348233,onos,Linear_13n_30M,13,linear,30M,21247.71,0.062,0.0,0.997,0.009,17.49,827.92,17.99,0.8169,0.6485,0.9849,0.7983,onos,0.0217,hybrid_p95,CONTROLLER
142,1,2026-05-20T15:37:58.194672,ryu,Linear_13n_60M,13,linear,60M,21444.46,0.063,0.0,0.997,0.007,2.26,34.28,15.94,0.9662,0.8663,0.9866,0.9486,ryu,0.035,hybrid_p95,CONTROLLER
143,1,2026-05-20T15:39:45.454405,floodlight,Linear_13n_60M,13,linear,60M,0.0,0.083,0,0.997,0.041,112.69,432.24,20.92,0.5543,0.0501,0.982,0.4925,ryu,0.035,hybrid_p95,CONTROLLER
144,1,2026-05-20T15:42:21.815972,onos,Linear_13n_60M,13,linear,60M,20406.91,0.061,0.0,0.997,0.006,25.34,970.8,25.48,0.994,0.5843,0.9787,0.9136,ryu,0.035,hybrid_p95,CONTROLLER
145,1,2026-05-20T15:43:47.342419,ryu,Linear_13n_150M,13,linear,150M,17791.28,0.088,0.0,0.997,0.021,2.69,34.27,20.37,0.5882,0.8631,0.9827,0.674,onos,0.1003,hybrid_p95,CONTROLLER
146,1,2026-05-20T15:45:31.046721,floodlight,Linear_13n_150M,13,linear,150M,16018.02,0.055,0,0.997,0.006,43.64,417.61,19.48,0.8979,0.4745,0.9837,0.8233,onos,0.1003,hybrid_p95,CONTROLLER
147,1,2026-05-20T15:48:06.145610,onos,Linear_13n_150M,13,linear,150M,20728.0,0.054,0.0,0.997,0.004,21.54,855.14,18.42,0.9983,0.617,0.9846,0.9236,onos,0.1003,hybrid_p95,CONTROLLER
148,1,2026-05-20T15:49:30.575027,ryu,Linear_13n_300M,13,linear,300M,27945.18,0.056,0.0,0.997,0.008,1.91,34.29,22.02,0.5543,0.8689,0.9815,0.6505,floodlight,0.0239,hybrid_p95,CONTROLLER
149,1,2026-05-20T15:51:12.428835,floodlight,Linear_13n_300M,13,linear,300M,28924.6,0.046,0,0.997,0.013,37.89,427.51,12.66,0.9378,0.5169,0.9893,0.8609,floodlight,0.0239,hybrid_p95,CONTROLLER
150,1,2026-05-20T15:53:45.065328,onos,Linear_13n_300M,13,linear,300M,30934.72,0.05,0.009,0.9969,0.006,10.5,920.39,12.56,0.8567,0.6975,0.9894,0.837,floodlight,0.0239,hybrid_p95,CONTROLLER
151,1,2026-05-20T15:55:09.605577,ryu,Linear_14n_10M,14,linear,10M,28761.23,0.05,0.0,0.996,0.006,2.11,34.48,16.57,0.9687,0.8672,0.9861,0.9505,ryu,0.2832,hybrid_p95,CONTROLLER
152,1,2026-05-20T15:56:52.499512,floodlight,Linear_14n_10M,14,linear,10M,27090.76,0.094,0,0.996,0.018,42.54,452.5,18.51,0.6787,0.4801,0.9843,0.6657,ryu,0.2832,hybrid_p95,CONTROLLER
153,1,2026-05-20T15:59:27.583340,onos,Linear_14n_10M,14,linear,10M,29560.43,0.118,0.0,0.996,0.042,20.41,1029.12,18.75,0.6438,0.6195,0.9837,0.6673,ryu,0.2832,hybrid_p95,CONTROLLER
154,1,2026-05-20T16:00:52.731719,ryu,Linear_14n_30M,14,linear,30M,27401.15,0.092,0.0,0.996,0.018,3.66,34.44,20.63,0.838,0.8556,0.9825,0.8534,floodlight,0.0024,hybrid_p95,CONTROLLER
155,1,2026-05-20T16:04:26.497547,floodlight,Linear_14n_30M,14,linear,30M,33005.45,0.084,0,0.996,0.021,70.66,480.32,16.44,0.9978,0.267,0.986,0.8558,floodlight,0.0024,hybrid_p95,CONTROLLER
156,1,2026-05-20T16:07:01.774155,onos,Linear_14n_30M,14,linear,30M,24401.57,0.112,0.0,0.996,0.031,28.61,955.1,16.44,0.5538,0.5603,0.9858,0.5909,floodlight,0.0024,hybrid_p95,CONTROLLER
157,1,2026-05-20T16:08:26.978317,ryu,Linear_14n_60M,14,linear,60M,19863.12,0.094,0.0,0.996,0.006,3.33,34.46,23.25,0.8488,0.8581,0.9805,0.8615,onos,0.0605,hybrid_p95,CONTROLLER
158,1,2026-05-20T16:10:09.524951,floodlight,Linear_14n_60M,14,linear,60M,28036.07,0.109,0,0.996,0.028,48.89,437.62,17.44,0.617,0.4335,0.985,0.6122,onos,0.0605,hybrid_p95,CONTROLLER
159,1,2026-05-20T16:12:44.954679,onos,Linear_14n_60M,14,linear,60M,31490.87,0.091,0.0,0.996,0.011,21.71,942.02,23.45,0.9978,0.6126,0.9803,0.922,onos,0.0605,hybrid_p95,CONTROLLER
160,1,2026-05-20T16:14:09.880171,ryu,Linear_14n_150M,14,linear,150M,26787.57,0.117,0.0,0.996,0.037,3.23,34.45,15.22,0.5538,0.8589,0.9868,0.6486,floodlight,0.1497,hybrid_p95,CONTROLLER
161,1,2026-05-20T16:15:52.335278,floodlight,Linear_14n_150M,14,linear,150M,29363.91,0.078,0,0.996,0.013,92.21,472.02,14.54,0.9978,0.1057,0.9877,0.8248,floodlight,0.1497,hybrid_p95,CONTROLLER
162,1,2026-05-20T16:18:30.772173,onos,Linear_14n_150M,14,linear,150M,29215.43,0.115,0.0,0.996,0.028,21.46,1003.0,22.09,0.6567,0.6124,0.9812,0.6751,floodlight,0.1497,hybrid_p95,CONTROLLER
163,1,2026-05-20T16:19:55.673574,ryu,Linear_14n_300M,14,linear,300M,32760.69,0.107,0.021,0.9958,0.018,3.26,34.44,23.71,0.6437,0.8586,0.98,0.7131,onos,0.2142,hybrid_p95,CONTROLLER
164,1,2026-05-20T16:21:42.648413,floodlight,Linear_14n_300M,14,linear,300M,0.0,0.094,0,0.996,0.02,69.58,470.01,16.63,0.6497,0.2758,0.9858,0.6054,onos,0.2142,hybrid_p95,CONTROLLER
165,1,2026-05-20T16:24:16.848105,onos,Linear_14n_300M,14,linear,300M,27109.46,0.059,0.0,0.996,0.007,10.36,1028.1,14.3,0.9823,0.695,0.988,0.9273,onos,0.2142,hybrid_p95,CONTROLLER
