sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
41,1,2026-07-13T11:41:55.087569,floodlight,Ring_7n_50M,7,ring,50M,24750.28,0.078,0.0,1.0,0.012,49.23,444.81,15.58,0.91,0.4305,0.9868,0.8238,ryu,0.1469,hybrid_p95,CONTROLLER
42,1,2026-07-13T11:44:36.417251,onos,Ring_7n_50M,7,ring,50M,39456.42,0.081,0.0,1.0,0.025,34.74,975.0,25.74,0.646,0.5136,0.9782,0.648,ryu,0.1469,hybrid_p95,CONTROLLER
43,1,2026-07-13T11:46:29.078966,ryu,Ring_7n_100M,7,ring,100M,37281.88,0.082,0.0,1.0,0.023,0.96,35.37,16.5,0.9705,0.8751,0.9859,0.9533,ryu,0.1141,hybrid_p95,CONTROLLER
44,1,2026-07-13T11:48:23.985889,floodlight,Ring_7n_100M,7,ring,100M,35176.22,0.106,0.0,1.0,0.03,34.8,478.1,16.04,0.903,0.5365,0.9862,0.8392,ryu,0.1141,hybrid_p95,CONTROLLER
45,1,2026-07-13T11:50:59.910663,onos,Ring_7n_100M,7,ring,100M,38310.95,1.291,0.0,1.0,3.335,29.13,990.6,20.32,0.646,0.5552,0.933,0.6523,ryu,0.1141,hybrid_p95,CONTROLLER
46,1,2026-07-13T11:53:12.579428,ryu,Ring_7n_500M,7,ring,500M,32570.63,0.112,0.005,1.0,0.046,1.0,35.48,17.58,0.8541,0.8747,0.9847,0.8689,ryu,0.0483,hybrid_p95,CONTROLLER
47,1,2026-07-13T11:55:07.443271,floodlight,Ring_7n_500M,7,ring,500M,32045.57,0.098,0.013,1.0,0.03,51.08,480.6,15.71,0.91,0.414,0.9865,0.8206,ryu,0.0483,hybrid_p95,CONTROLLER
48,1,2026-07-13T11:57:44.030457,onos,Ring_7n_500M,7,ring,500M,40911.27,0.179,0.012,1.0,0.253,30.62,950.1,15.67,0.646,0.5454,0.9831,0.6546,ryu,0.0483,hybrid_p95,CONTROLLER
49,1,2026-07-13T11:59:36.893084,ryu,Ring_8n_10M,8,ring,10M,26555.43,0.129,0.0,1.0,0.048,1.29,35.57,18.09,0.9937,0.8724,0.9842,0.9695,ryu,0.2201,hybrid_p95,CONTROLLER
50,1,2026-07-13T12:01:31.939590,floodlight,Ring_8n_10M,8,ring,10M,24942.09,0.085,0.0,1.0,0.011,200.14,502.2,16.81,0.91,0.0452,0.9858,0.7494,ryu,0.2201,hybrid_p95,CONTROLLER
51,1,2026-07-13T12:04:08.784163,onos,Ring_8n_10M,8,ring,10M,26014.39,2.538,0.0,1.0,6.713,206.18,976.84,32.76,0.6158,0.0234,0.872,0.5227,ryu,0.2201,hybrid_p95,CONTROLLER
52,1,2026-07-13T12:06:01.678485,ryu,Ring_8n_50M,8,ring,50M,23766.89,0.104,0.0,1.0,0.04,0.96,35.55,17.35,0.5626,0.8749,0.9849,0.658,onos,0.1437,hybrid_p95,CONTROLLER
53,1,2026-07-13T12:07:56.640151,floodlight,Ring_8n_50M,8,ring,50M,22440.28,0.082,0.0,1.0,0.016,38.85,481.5,17.5,0.7994,0.5058,0.9852,0.7581,onos,0.1437,hybrid_p95,CONTROLLER
54,1,2026-07-13T12:10:33.455438,onos,Ring_8n_50M,8,ring,50M,40431.59,0.072,0.0,1.0,0.011,36.89,999.31,14.94,1.0,0.4967,0.9874,0.9018,onos,0.1437,hybrid_p95,CONTROLLER
55,1,2026-07-13T12:12:44.907408,ryu,Ring_8n_100M,8,ring,100M,22045.46,0.129,0.0,1.0,0.021,1.08,35.57,14.96,0.556,0.874,0.9872,0.6532,onos,0.0937,hybrid_p95,CONTROLLER
56,1,2026-07-13T12:14:39.978677,floodlight,Ring_8n_100M,8,ring,100M,24849.8,0.088,0.0,1.0,0.022,50.21,483.7,15.47,0.8994,0.4204,0.9868,0.8142,onos,0.0937,hybrid_p95,CONTROLLER
57,1,2026-07-13T12:17:21.518560,onos,Ring_8n_100M,8,ring,100M,40726.59,0.085,0.0,1.0,0.018,32.74,960.82,17.4,1.0,0.5291,0.9852,0.9079,onos,0.0937,hybrid_p95,CONTROLLER
58,1,2026-07-13T12:19:33.050674,ryu,Ring_8n_500M,8,ring,500M,26881.21,0.134,0.0,1.0,0.013,1.18,35.57,16.04,0.556,0.8732,0.9864,0.6529,onos,0.1172,hybrid_p95,CONTROLLER
59,1,2026-07-13T12:21:27.834268,floodlight,Ring_8n_500M,8,ring,500M,32069.47,0.083,0.0,1.0,0.007,36.19,461.02,18.99,0.8715,0.5272,0.9841,0.8144,onos,0.1172,hybrid_p95,CONTROLLER
60,1,2026-07-13T12:24:01.567233,onos,Ring_8n_500M,8,ring,500M,46058.84,0.072,0.0,1.0,0.006,16.51,882.72,23.18,1.0,0.6538,0.9806,0.9316,onos,0.1172,hybrid_p95,CONTROLLER
61,1,2026-07-13T12:25:54.394404,ryu,Ring_9n_10M,9,ring,10M,45749.11,0.074,0.0,1.0,0.006,1.13,35.62,17.37,1.0,0.8736,0.9854,0.9744,ryu,0.144,hybrid_p95,CONTROLLER
62,1,2026-07-13T12:27:49.276264,floodlight,Ring_9n_10M,9,ring,10M,39152.86,0.082,0.0,1.0,0.012,36.71,480.42,17.85,0.8949,0.522,0.9849,0.8304,ryu,0.144,hybrid_p95,CONTROLLER
63,1,2026-07-13T12:30:24.264579,onos,Ring_9n_10M,9,ring,10M,45560.04,0.261,0.0,1.0,0.481,21.04,863.9,24.02,0.6434,0.6205,0.9728,0.6663,ryu,0.144,hybrid_p95,CONTROLLER
64,1,2026-07-13T12:32:17.106248,ryu,Ring_9n_50M,9,ring,50M,25380.16,0.087,0.0,1.0,0.006,1.17,35.62,17.13,0.556,0.8733,0.9856,0.6529,onos,0.2552,hybrid_p95,CONTROLLER
65,1,2026-07-13T12:34:12.115540,floodlight,Ring_9n_50M,9,ring,50M,29365.73,0.082,0.0,1.0,0.009,49.13,464.3,13.86,0.6667,0.4298,0.9883,0.6477,onos,0.2552,hybrid_p95,CONTROLLER
66,1,2026-07-13T12:36:46.968305,onos,Ring_9n_50M,9,ring,50M,45836.77,0.068,0.0,1.0,0.01,32.75,893.62,20.22,1.0,0.5314,0.983,0.9081,onos,0.2552,hybrid_p95,CONTROLLER
67,1,2026-07-13T12:38:39.801729,ryu,Ring_9n_100M,9,ring,100M,27672.01,0.087,0.0,1.0,0.007,1.31,35.61,18.59,0.556,0.8722,0.9844,0.6526,onos,0.1867,hybrid_p95,CONTROLLER
68,1,2026-07-13T12:40:34.775254,floodlight,Ring_9n_100M,9,ring,100M,29582.52,0.079,0.0,1.0,0.01,39.66,482.9,16.86,0.7834,0.4996,0.9858,0.7454,onos,0.1867,hybrid_p95,CONTROLLER
69,1,2026-07-13T12:43:09.566774,onos,Ring_9n_100M,9,ring,100M,45661.81,0.074,0.0,1.0,0.005,16.01,935.9,21.09,1.0,0.6556,0.9823,0.9321,onos,0.1867,hybrid_p95,CONTROLLER
70,1,2026-07-13T12:45:02.414083,ryu,Ring_9n_500M,9,ring,500M,27429.49,0.095,0.0,1.0,0.011,1.04,35.57,17.41,0.903,0.8743,0.9853,0.9043,ryu,0.0716,hybrid_p95,CONTROLLER
71,1,2026-07-13T12:46:57.405551,floodlight,Ring_9n_500M,9,ring,500M,32271.47,0.075,0.013,1.0,0.007,54.34,481.72,16.87,0.9333,0.3895,0.9858,0.8327,ryu,0.0716,hybrid_p95,CONTROLLER
72,1,2026-07-13T12:49:32.005327,onos,Ring_9n_500M,9,ring,500M,46125.79,1.084,0.0,1.0,2.784,23.06,958.1,18.42,0.646,0.6019,0.9429,0.6621,ryu,0.0716,hybrid_p95,CONTROLLER
73,1,2026-07-13T12:51:25.054179,ryu,Ring_10n_10M,10,ring,10M,38086.16,0.093,0.0,1.0,0.007,1.03,35.66,17.17,0.556,0.8743,0.9856,0.6531,onos,0.0772,hybrid_p95,CONTROLLER
74,1,2026-07-13T12:53:20.308683,floodlight,Ring_10n_10M,10,ring,10M,40381.27,0.074,0.0,1.0,0.008,39.14,483.5,16.69,0.9163,0.5035,0.986,0.8424,onos,0.0772,hybrid_p95,CONTROLLER
75,1,2026-07-13T12:55:55.403404,onos,Ring_10n_10M,10,ring,10M,46705.01,0.073,0.0,1.0,0.008,24.17,1015.05,22.25,1.0,0.5917,0.9813,0.9196,onos,0.0772,hybrid_p95,CONTROLLER
76,1,2026-07-13T12:58:08.434894,ryu,Ring_10n_50M,10,ring,50M,33664.85,0.099,0.0,1.0,0.01,1.25,35.61,17.62,0.9353,0.8727,0.9852,0.9273,ryu,0.1084,hybrid_p95,CONTROLLER
77,1,2026-07-13T13:00:03.648995,floodlight,Ring_10n_50M,10,ring,50M,27417.12,0.09,0.0,1.0,0.009,52.11,507.5,14.71,0.91,0.4045,0.9876,0.8189,ryu,0.1084,hybrid_p95,CONTROLLER
78,1,2026-07-13T13:02:38.907249,onos,Ring_10n_50M,10,ring,50M,47246.51,1.121,0.0,1.0,2.876,21.03,995.6,18.49,0.646,0.6159,0.9415,0.6647,ryu,0.1084,hybrid_p95,CONTROLLER
79,1,2026-07-13T13:04:31.884780,ryu,Ring_10n_100M,10,ring,100M,37318.59,0.091,0.0,1.0,0.011,1.29,35.7,16.4,0.5634,0.8723,0.9862,0.6581,onos,0.2061,hybrid_p95,CONTROLLER
80,1,2026-07-13T13:06:27.195592,floodlight,Ring_10n_100M,10,ring,100M,36411.88,0.082,0.0,1.0,0.007,41.38,482.0,16.17,0.7434,0.4868,0.9864,0.7141,onos,0.2061,hybrid_p95,CONTROLLER
81,1,2026-07-13T13:09:01.897000,onos,Ring_10n_100M,10,ring,100M,47414.99,0.074,0.0,1.0,0.009,23.43,1107.97,21.3,1.0,0.5944,0.9821,0.9202,onos,0.2061,hybrid_p95,CONTROLLER
82,1,2026-07-13T13:10:54.996862,ryu,Ring_10n_500M,10,ring,500M,34076.54,0.09,0.0,1.0,0.008,1.55,35.7,15.78,0.5738,0.8703,0.9867,0.6653,onos,0.1951,hybrid_p95,CONTROLLER
83,1,2026-07-13T13:12:50.292420,floodlight,Ring_10n_500M,10,ring,500M,30763.2,0.077,0.0,1.0,0.009,51.5,516.7,16.06,0.7861,0.4085,0.9865,0.7299,onos,0.1951,hybrid_p95,CONTROLLER
84,1,2026-07-13T13:15:25.310044,onos,Ring_10n_500M,10,ring,500M,47494.35,0.07,0.0,1.0,0.008,20.7,977.31,21.69,1.0,0.619,0.9818,0.925,onos,0.1951,hybrid_p95,CONTROLLER
85,1,2026-07-13T13:17:18.496369,ryu,Ring_11n_10M,11,ring,10M,30283.54,0.102,0.0,0.999,0.01,1.3,35.78,17.06,0.9296,0.8721,0.9856,0.9232,ryu,0.1018,hybrid_p95,CONTROLLER
86,1,2026-07-13T13:19:14.131295,floodlight,Ring_11n_10M,11,ring,10M,22166.24,0.084,0.0,0.999,0.022,49.98,503.8,17.0,0.9094,0.4208,0.9855,0.8214,ryu,0.1018,hybrid_p95,CONTROLLER
87,1,2026-07-13T13:21:49.554879,onos,Ring_11n_10M,11,ring,10M,47616.88,0.83,0.0,0.999,1.702,20.66,995.96,25.61,0.6454,0.6187,0.9531,0.6658,ryu,0.1018,hybrid_p95,CONTROLLER
88,1,2026-07-13T13:23:42.880453,ryu,Ring_11n_50M,11,ring,50M,26272.03,0.093,0.0,0.999,0.009,1.54,35.67,14.49,0.5554,0.8704,0.9878,0.6521,onos,0.0625,hybrid_p95,CONTROLLER
89,1,2026-07-13T13:25:44.514284,floodlight,Ring_11n_50M,11,ring,50M,42330.9,0.069,0,0.999,0.008,94.52,520.29,15.33,0.9799,0.0852,0.9871,0.8078,onos,0.0625,hybrid_p95,CONTROLLER
90,1,2026-07-13T13:28:19.537886,onos,Ring_11n_50M,11,ring,50M,46774.04,0.074,0.0,0.999,0.006,21.13,1014.05,22.08,0.9257,0.6145,0.9815,0.8703,onos,0.0625,hybrid_p95,CONTROLLER
91,1,2026-07-13T13:30:31.248157,ryu,Ring_11n_100M,11,ring,100M,24188.73,0.132,0.0,0.999,0.01,1.36,35.86,16.63,0.5554,0.8716,0.986,0.6522,onos,0.06,hybrid_p95,CONTROLLER
92,1,2026-07-13T13:32:26.844594,floodlight,Ring_11n_100M,11,ring,100M,39490.99,0.074,0.0,0.999,0.006,46.22,510.73,16.7,0.9613,0.4485,0.986,0.8644,onos,0.06,hybrid_p95,CONTROLLER
93,1,2026-07-13T13:35:02.351842,onos,Ring_11n_100M,11,ring,100M,45834.08,0.072,0.0,0.999,0.007,21.48,862.9,19.36,0.9994,0.6172,0.9838,0.9244,onos,0.06,hybrid_p95,CONTROLLER
94,1,2026-07-13T13:36:55.520967,ryu,Ring_11n_500M,11,ring,500M,25427.83,0.095,0.0,0.999,0.008,1.36,35.66,15.62,0.5554,0.8718,0.9869,0.6523,onos,0.2775,hybrid_p95,CONTROLLER
95,1,2026-07-13T13:38:51.856750,floodlight,Ring_11n_500M,11,ring,500M,26595.18,0.088,0.0,0.999,0.007,199.27,523.2,15.25,0.6594,0.0439,0.9872,0.5678,onos,0.2775,hybrid_p95,CONTROLLER
96,1,2026-07-13T13:41:27.406499,onos,Ring_11n_500M,11,ring,500M,47356.45,0.07,0.0,0.999,0.008,17.34,924.56,20.96,0.9994,0.646,0.9824,0.9298,onos,0.2775,hybrid_p95,CONTROLLER
