sample_id,iteration,timestamp,controller_name,scenario_name,nodes,topology_type,bandwidth_demand,throughput_mbps,latency_ms,packet_loss_percent,score_reliability,jitter_ms,cpu_usage_percent,memory_usage_mb,flow_setup_time_ms,score_compliance,score_efficiency,score_stability,ahp_score,best_controller_label,score_gap,resource_method,connectivity_status
11,1,2026-05-17T10:42:58.729016,floodlight,Star_8n_80M,8,star,80M,43878.8,0.072,0.0,1.0,0.016,31.06,353.81,25.46,0.91,0.5744,0.9785,0.8509,ryu,0.1257,hybrid_p95,CONTROLLER
12,1,2026-05-17T10:45:32.636493,onos,Star_8n_80M,8,star,80M,44535.18,0.306,0.0,1.0,0.595,10.63,773.3,25.0,0.6007,0.7023,0.9702,0.651,ryu,0.1257,hybrid_p95,CONTROLLER
13,1,2026-05-17T10:46:55.098896,ryu,Star_8n_180M,8,star,180M,44435.86,0.07,0.0,1.0,0.012,0.06,33.33,19.08,0.7411,0.8837,0.9839,0.7888,floodlight,0.063,hybrid_p95,CONTROLLER
14,1,2026-05-17T10:48:19.654611,floodlight,Star_8n_180M,8,star,180M,43149.21,0.063,0.015,1.0,0.013,31.04,330.51,19.75,0.91,0.5768,0.9833,0.8518,floodlight,0.063,hybrid_p95,CONTROLLER
15,1,2026-05-17T10:50:53.371802,onos,Star_8n_180M,8,star,180M,45202.59,0.074,0.0,1.0,0.013,14.48,688.3,16.17,0.646,0.6772,0.9863,0.6803,floodlight,0.063,hybrid_p95,CONTROLLER
16,1,2026-05-17T10:52:15.878005,ryu,Star_9n_5M,9,star,5M,45051.56,0.078,0.0,1.0,0.013,0.06,33.34,15.43,0.9788,0.8837,0.9869,0.9612,ryu,0.0832,hybrid_p95,CONTROLLER
17,1,2026-05-17T10:53:40.717697,floodlight,Star_9n_5M,9,star,5M,41115.9,0.059,0.0,1.0,0.011,45.26,350.7,19.9,0.9752,0.468,0.9833,0.878,ryu,0.0832,hybrid_p95,CONTROLLER
18,1,2026-05-17T10:56:15.406791,onos,Star_9n_5M,9,star,5M,30785.39,0.377,0.0,1.0,0.711,10.8,688.5,17.24,0.556,0.7048,0.975,0.6195,ryu,0.0832,hybrid_p95,CONTROLLER
19,1,2026-05-17T10:57:38.316038,ryu,Star_9n_15M,9,star,15M,30378.39,0.086,0.0,1.0,0.018,0.1,33.34,16.98,0.881,0.8834,0.9856,0.8901,floodlight,0.0229,hybrid_p95,CONTROLLER
20,1,2026-05-17T10:59:03.488385,floodlight,Star_9n_15M,9,star,15M,39321.98,0.062,0.0,1.0,0.012,34.09,317.0,16.86,1.0,0.5552,0.9858,0.913,floodlight,0.0229,hybrid_p95,CONTROLLER
21,1,2026-05-17T11:01:37.373094,onos,Star_9n_15M,9,star,15M,35162.71,0.355,0.0,1.0,0.729,14.55,776.7,17.82,0.6041,0.6727,0.9742,0.6481,floodlight,0.0229,hybrid_p95,CONTROLLER
22,1,2026-05-17T11:02:59.890750,ryu,Star_9n_30M,9,star,30M,43691.39,0.074,0.0,1.0,0.01,0.06,33.33,19.4,1.0,0.8837,0.9837,0.9762,ryu,0.0825,hybrid_p95,CONTROLLER
23,1,2026-05-17T11:04:24.531211,floodlight,Star_9n_30M,9,star,30M,41311.59,0.08,0.0,1.0,0.023,32.27,348.96,18.15,0.9708,0.5658,0.9845,0.8937,ryu,0.0825,hybrid_p95,CONTROLLER
24,1,2026-05-17T11:07:09.375419,onos,Star_9n_30M,9,star,30M,31264.59,0.251,0.0,1.0,0.427,23.67,746.9,15.7,0.556,0.6055,0.9805,0.6008,ryu,0.0825,hybrid_p95,CONTROLLER
25,1,2026-05-17T11:08:32.242527,ryu,Star_9n_80M,9,star,80M,32786.7,0.103,0.0,1.0,0.025,0.08,33.34,15.49,0.592,0.8836,0.9867,0.681,onos,0.1645,hybrid_p95,CONTROLLER
26,1,2026-05-17T11:09:57.570531,floodlight,Star_9n_80M,9,star,80M,26415.51,0.082,0.0,1.0,0.025,43.28,318.4,18.47,0.8215,0.4861,0.9842,0.7703,onos,0.1645,hybrid_p95,CONTROLLER
27,1,2026-05-17T11:12:30.990754,onos,Star_9n_80M,9,star,80M,42339.49,0.075,0.0,1.0,0.013,15.49,739.3,14.1,1.0,0.6672,0.9881,0.9348,onos,0.1645,hybrid_p95,CONTROLLER
28,1,2026-05-17T11:13:53.551677,ryu,Star_9n_180M,9,star,180M,43890.95,0.079,0.0,1.0,0.019,0.06,33.33,20.03,0.9826,0.8837,0.983,0.9636,ryu,0.1205,hybrid_p95,CONTROLLER
29,1,2026-05-17T11:15:18.243766,floodlight,Star_9n_180M,9,star,180M,42164.29,0.068,0.0,1.0,0.019,37.31,329.3,14.66,0.91,0.5298,0.9875,0.8431,ryu,0.1205,hybrid_p95,CONTROLLER
30,1,2026-05-17T11:17:51.834224,onos,Star_9n_180M,9,star,180M,42647.02,0.292,0.0,1.0,0.591,12.52,872.54,23.88,0.5812,0.6841,0.9712,0.6334,ryu,0.1205,hybrid_p95,CONTROLLER
31,1,2026-05-17T11:19:14.369293,ryu,Star_10n_5M,10,star,5M,43587.06,0.073,0.0,1.0,0.011,0.07,33.34,12.69,0.7908,0.8836,0.9893,0.8252,floodlight,0.025,hybrid_p95,CONTROLLER
32,1,2026-05-17T11:20:39.063489,floodlight,Star_10n_5M,10,star,5M,42231.37,0.06,0.0,1.0,0.015,32.05,346.01,16.58,0.91,0.5677,0.986,0.8502,floodlight,0.025,hybrid_p95,CONTROLLER
33,1,2026-05-17T11:23:12.278307,onos,Star_10n_5M,10,star,5M,42856.41,0.082,0.0,1.0,0.024,12.07,683.6,22.48,0.5975,0.6955,0.9809,0.6482,floodlight,0.025,hybrid_p95,CONTROLLER
34,1,2026-05-17T11:24:34.869489,ryu,Star_10n_15M,10,star,15M,43672.22,0.077,0.0,1.0,0.016,0.06,33.34,13.42,0.9796,0.8837,0.9886,0.9618,ryu,0.1111,hybrid_p95,CONTROLLER
35,1,2026-05-17T11:25:59.636764,floodlight,Star_10n_15M,10,star,15M,41502.98,0.061,0.0,1.0,0.015,31.53,353.9,19.08,0.91,0.5709,0.9839,0.8507,ryu,0.1111,hybrid_p95,CONTROLLER
36,1,2026-05-17T11:28:33.158180,onos,Star_10n_15M,10,star,15M,42351.84,0.338,0.0,1.0,0.704,12.91,737.0,13.83,0.5912,0.6867,0.9779,0.6417,ryu,0.1111,hybrid_p95,CONTROLLER
37,1,2026-05-17T11:29:55.678554,ryu,Star_10n_30M,10,star,30M,43388.59,0.075,0.0,1.0,0.016,0.06,33.34,17.74,0.977,0.8837,0.985,0.9596,ryu,0.1095,hybrid_p95,CONTROLLER
38,1,2026-05-17T11:31:20.422485,floodlight,Star_10n_30M,10,star,30M,42781.01,0.062,0.0,1.0,0.009,31.63,405.9,13.02,0.91,0.5656,0.989,0.8501,ryu,0.1095,hybrid_p95,CONTROLLER
39,1,2026-05-17T11:33:53.985529,onos,Star_10n_30M,10,star,30M,42807.01,0.262,0.0,1.0,0.519,12.82,645.12,13.55,0.5599,0.6917,0.9809,0.6202,ryu,0.1095,hybrid_p95,CONTROLLER
40,1,2026-05-17T11:35:16.551349,ryu,Star_10n_80M,10,star,80M,44597.59,0.075,0.0,1.0,0.011,0.06,33.35,18.02,0.7876,0.8837,0.9848,0.8225,floodlight,0.0611,hybrid_p95,CONTROLLER
41,1,2026-05-17T11:36:41.248449,floodlight,Star_10n_80M,10,star,80M,42175.84,0.06,0.0,1.0,0.009,38.45,334.4,21.23,0.969,0.5207,0.9822,0.8836,floodlight,0.0611,hybrid_p95,CONTROLLER
42,1,2026-05-17T11:39:15.451193,onos,Star_10n_80M,10,star,80M,37570.36,0.085,0.0,1.0,0.018,11.66,745.04,16.65,0.556,0.6957,0.9859,0.6186,floodlight,0.0611,hybrid_p95,CONTROLLER
43,1,2026-05-17T11:40:38.010667,ryu,Star_10n_180M,10,star,180M,43965.76,0.078,0.0,1.0,0.011,0.07,33.34,19.12,0.9719,0.8836,0.9839,0.9558,ryu,0.1044,hybrid_p95,CONTROLLER
44,1,2026-05-17T11:42:02.736108,floodlight,Star_10n_180M,10,star,180M,41767.45,0.061,0.0,1.0,0.013,31.48,310.11,21.37,0.91,0.5755,0.982,0.8514,ryu,0.1044,hybrid_p95,CONTROLLER
45,1,2026-05-17T11:44:36.968088,onos,Star_10n_180M,10,star,180M,42794.98,0.275,0.0,1.0,0.519,7.01,811.4,17.93,0.5981,0.7279,0.9773,0.6546,ryu,0.1044,hybrid_p95,CONTROLLER
46,1,2026-05-17T11:45:59.597353,ryu,Star_11n_5M,11,star,5M,43803.68,0.075,0.0,0.999,0.014,0.07,33.34,23.35,0.9994,0.8836,0.9803,0.9755,ryu,0.1874,hybrid_p95,CONTROLLER
47,1,2026-05-17T11:47:24.402157,floodlight,Star_11n_5M,11,star,5M,42083.72,0.077,0.0,0.999,0.016,30.43,316.91,24.68,0.8209,0.5827,0.9792,0.7881,ryu,0.1874,hybrid_p95,CONTROLLER
48,1,2026-05-17T11:49:58.248041,onos,Star_11n_5M,11,star,5M,42977.94,0.083,0.0,0.999,0.014,9.95,778.42,17.64,0.6022,0.7071,0.9851,0.6543,ryu,0.1874,hybrid_p95,CONTROLLER
49,1,2026-05-17T11:51:20.912250,ryu,Star_11n_15M,11,star,15M,44546.89,0.082,0.0,0.999,0.019,0.06,33.35,21.65,0.9761,0.8837,0.9817,0.9587,ryu,0.1093,hybrid_p95,CONTROLLER
50,1,2026-05-17T11:52:45.714395,floodlight,Star_11n_15M,11,star,15M,41781.77,0.069,0.0,0.999,0.013,32.57,311.73,21.95,0.9094,0.5672,0.9815,0.8494,ryu,0.1093,hybrid_p95,CONTROLLER
51,1,2026-05-17T11:55:20.205043,onos,Star_11n_15M,11,star,15M,42951.91,0.266,0.0,0.999,0.503,7.74,741.1,13.22,0.5935,0.7254,0.9814,0.6512,ryu,0.1093,hybrid_p95,CONTROLLER
52,1,2026-05-17T11:56:42.879565,ryu,Star_11n_30M,11,star,30M,43558.87,0.093,0.0,0.999,0.032,0.05,33.36,20.97,0.96,0.8838,0.982,0.9471,ryu,0.0492,hybrid_p95,CONTROLLER
53,1,2026-05-17T11:58:07.712879,floodlight,Star_11n_30M,11,star,30M,42220.04,0.064,0.0,0.999,0.016,35.24,320.82,15.28,0.9814,0.5462,0.987,0.8979,ryu,0.0492,hybrid_p95,CONTROLLER
54,1,2026-05-17T12:00:40.933335,onos,Star_11n_30M,11,star,30M,36868.84,0.324,0.0,0.999,0.669,10.43,751.5,25.53,0.5554,0.7047,0.9687,0.6186,ryu,0.0492,hybrid_p95,CONTROLLER
55,1,2026-05-17T12:02:03.752075,ryu,Star_11n_80M,11,star,80M,37634.24,0.117,0.0,0.999,0.104,0.05,33.34,13.19,0.8224,0.8838,0.9874,0.848,floodlight,0.0591,hybrid_p95,CONTROLLER
56,1,2026-05-17T12:03:28.751938,floodlight,Star_11n_80M,11,star,80M,44636.51,0.058,0.0,0.999,0.007,31.14,333.2,19.68,0.9867,0.5758,0.9835,0.9071,floodlight,0.0591,hybrid_p95,CONTROLLER
57,1,2026-05-17T12:06:00.328886,onos,Star_11n_80M,11,star,80M,45795.35,0.298,0.0,0.999,0.609,10.16,718.4,22.3,0.6454,0.7082,0.9723,0.6847,floodlight,0.0591,hybrid_p95,CONTROLLER
58,1,2026-05-17T12:07:22.901918,ryu,Star_11n_180M,11,star,180M,45449.2,0.065,0.0,0.999,0.011,0.06,33.35,23.01,0.9007,0.8837,0.9807,0.9041,ryu,0.0522,hybrid_p95,CONTROLLER
59,1,2026-05-17T12:08:47.587374,floodlight,Star_11n_180M,11,star,180M,45550.43,0.061,0.0,0.999,0.013,40.53,341.4,15.54,0.929,0.5044,0.9869,0.8519,ryu,0.0522,hybrid_p95,CONTROLLER
60,1,2026-05-17T12:11:19.557213,onos,Star_11n_180M,11,star,180M,45913.91,0.223,0.0,0.999,0.395,7.63,739.22,24.38,0.6454,0.7263,0.9738,0.6883,ryu,0.0522,hybrid_p95,CONTROLLER
61,1,2026-05-17T12:12:42.152682,ryu,Star_12n_5M,12,star,5M,45313.04,0.063,0.0,0.998,0.007,0.04,33.34,17.01,0.7568,0.8839,0.9857,0.8004,floodlight,0.0501,hybrid_p95,CONTROLLER
62,1,2026-05-17T12:14:06.846082,floodlight,Star_12n_5M,12,star,5M,45187.46,0.055,0.0,0.998,0.007,31.41,344.0,15.29,0.9089,0.5727,0.9872,0.8505,floodlight,0.0501,hybrid_p95,CONTROLLER
63,1,2026-05-17T12:16:39.572353,onos,Star_12n_5M,12,star,5M,45412.47,0.069,0.0,0.998,0.01,10.02,726.6,20.44,0.6449,0.7089,0.9828,0.6853,floodlight,0.0501,hybrid_p95,CONTROLLER
64,1,2026-05-17T12:18:02.161082,ryu,Star_12n_15M,12,star,15M,45810.96,0.071,0.0,0.998,0.007,0.06,33.35,12.16,0.9651,0.8837,0.9898,0.9514,ryu,0.1125,hybrid_p95,CONTROLLER
65,1,2026-05-17T12:19:26.883551,floodlight,Star_12n_15M,12,star,15M,40409.75,0.052,0.0,0.998,0.01,39.36,340.1,17.78,0.9089,0.5133,0.985,0.8389,ryu,0.1125,hybrid_p95,CONTROLLER
66,1,2026-05-17T12:22:01.274569,onos,Star_12n_15M,12,star,15M,43479.97,0.251,0.0,0.998,0.443,10.76,699.4,23.25,0.606,0.7046,0.974,0.6556,ryu,0.1125,hybrid_p95,CONTROLLER
67,1,2026-05-17T12:23:23.966390,ryu,Star_12n_30M,12,star,30M,43445.97,0.075,0.0,0.998,0.011,0.06,33.35,16.59,0.6729,0.8837,0.986,0.7396,floodlight,0.1034,hybrid_p95,CONTROLLER
68,1,2026-05-17T12:24:48.774086,floodlight,Star_12n_30M,12,star,30M,38100.27,0.065,0.0,0.998,0.013,36.12,360.12,20.91,0.9089,0.5358,0.9824,0.843,floodlight,0.1034,hybrid_p95,CONTROLLER
69,1,2026-05-17T12:27:22.200250,onos,Star_12n_30M,12,star,30M,43704.31,0.076,0.0,0.998,0.011,16.1,716.8,14.02,0.6449,0.6637,0.9882,0.677,floodlight,0.1034,hybrid_p95,CONTROLLER
70,1,2026-05-17T12:28:44.922755,ryu,Star_12n_80M,12,star,80M,43775.84,0.085,0.0,0.998,0.011,0.06,33.36,13.34,0.6805,0.8837,0.9887,0.7453,floodlight,0.1055,hybrid_p95,CONTROLLER
71,1,2026-05-17T12:30:09.797170,floodlight,Star_12n_80M,12,star,80M,41815.02,0.067,0.0,0.998,0.023,31.18,337.01,17.93,0.9089,0.5751,0.9847,0.8508,floodlight,0.1055,hybrid_p95,CONTROLLER
72,1,2026-05-17T12:32:42.101070,onos,Star_12n_80M,12,star,80M,44165.17,0.088,0.0,0.998,0.027,6.95,760.81,22.91,0.6449,0.7304,0.9805,0.6892,floodlight,0.1055,hybrid_p95,CONTROLLER
73,1,2026-05-17T12:34:04.826213,ryu,Star_12n_180M,12,star,180M,44248.15,0.07,0.0,0.998,0.015,0.07,33.35,17.9,0.9916,0.8836,0.9849,0.9702,ryu,0.1105,hybrid_p95,CONTROLLER
74,1,2026-05-17T12:35:29.707324,floodlight,Star_12n_180M,12,star,180M,43628.68,0.064,0.01,0.9979,0.009,33.54,327.91,14.61,0.9255,0.5582,0.9877,0.8597,ryu,0.1105,hybrid_p95,CONTROLLER
75,1,2026-05-17T12:38:04.090129,onos,Star_12n_180M,12,star,180M,43488.39,0.354,0.0,0.998,0.691,24.07,755.8,14.46,0.5549,0.6021,0.9776,0.5991,ryu,0.1105,hybrid_p95,CONTROLLER
76,1,2026-05-17T12:39:26.876507,ryu,Star_13n_5M,13,star,5M,44819.63,0.079,0.0,0.997,0.023,0.06,33.36,14.32,0.6443,0.8837,0.9877,0.719,floodlight,0.1362,hybrid_p95,CONTROLLER
77,1,2026-05-17T12:40:51.824977,floodlight,Star_13n_5M,13,star,5M,43245.74,0.074,0.0,0.997,0.018,31.01,328.6,19.07,0.9145,0.5772,0.9838,0.8552,floodlight,0.1362,hybrid_p95,CONTROLLER
78,1,2026-05-17T12:43:25.614985,onos,Star_13n_5M,13,star,5M,43129.54,0.077,0.0,0.997,0.022,11.74,762.82,27.4,0.6959,0.6944,0.9768,0.7189,floodlight,0.1362,hybrid_p95,CONTROLLER
79,1,2026-05-17T12:44:48.428779,ryu,Star_13n_15M,13,star,15M,43632.68,0.069,0.0,0.997,0.008,0.06,33.35,22.85,0.9983,0.8837,0.9808,0.9748,ryu,0.13,hybrid_p95,CONTROLLER
80,1,2026-05-17T12:46:13.553318,floodlight,Star_13n_15M,13,star,15M,43066.14,0.073,0.0,0.997,0.023,31.43,341.42,20.11,0.9014,0.5728,0.9829,0.8448,ryu,0.13,hybrid_p95,CONTROLLER
81,1,2026-05-17T12:48:46.139234,onos,Star_13n_15M,13,star,15M,43245.72,0.274,0.0,0.997,0.515,13.45,697.8,16.03,0.5829,0.6844,0.9789,0.6353,ryu,0.13,hybrid_p95,CONTROLLER
82,1,2026-05-17T12:50:08.953440,ryu,Star_13n_30M,13,star,30M,44764.48,0.073,0.0,0.997,0.013,0.06,33.36,20.59,0.9869,0.8837,0.9826,0.9666,ryu,0.1182,hybrid_p95,CONTROLLER
83,1,2026-05-17T12:51:33.889382,floodlight,Star_13n_30M,13,star,30M,44194.84,0.067,0.0,0.997,0.008,32.39,335.7,21.92,0.9083,0.5661,0.9816,0.8484,ryu,0.1182,hybrid_p95,CONTROLLER
84,1,2026-05-17T12:54:08.148536,onos,Star_13n_30M,13,star,30M,44333.85,0.252,0.0,0.997,0.482,13.85,730.3,18.36,0.5763,0.6799,0.9775,0.6296,ryu,0.1182,hybrid_p95,CONTROLLER
85,1,2026-05-17T12:55:30.799106,ryu,Star_13n_80M,13,star,80M,49683.06,0.067,0.0,0.997,0.004,0.07,33.36,19.04,0.9539,0.8836,0.9841,0.9428,ryu,0.0953,hybrid_p95,CONTROLLER
86,1,2026-05-17T12:56:55.464163,floodlight,Star_13n_80M,13,star,80M,48548.14,0.052,0.0,0.997,0.008,32.89,349.52,19.57,0.9083,0.561,0.9836,0.8475,ryu,0.0953,hybrid_p95,CONTROLLER
87,1,2026-05-17T12:59:26.957228,onos,Star_13n_80M,13,star,80M,49924.08,0.237,0.0,0.997,0.45,5.82,775.92,18.65,0.6443,0.7383,0.9777,0.6901,ryu,0.0953,hybrid_p95,CONTROLLER
88,1,2026-05-17T13:00:49.444669,ryu,Star_13n_180M,13,star,180M,48990.1,0.059,0.0,0.997,0.007,0.06,33.36,13.67,0.9242,0.8837,0.9885,0.9217,ryu,0.0758,hybrid_p95,CONTROLLER
89,1,2026-05-17T13:02:14.111880,floodlight,Star_13n_180M,13,star,180M,48630.98,0.062,0.0,0.997,0.008,31.49,383.32,19.42,0.9041,0.5685,0.9837,0.8459,ryu,0.0758,hybrid_p95,CONTROLLER
90,1,2026-05-17T13:04:46.115015,onos,Star_13n_180M,13,star,180M,50673.54,0.308,0.0,0.997,0.633,8.01,729.2,19.64,0.6443,0.7239,0.9741,0.6871,ryu,0.0758,hybrid_p95,CONTROLLER
91,1,2026-05-17T13:06:08.721708,ryu,Star_14n_5M,14,star,5M,49614.38,0.065,0.0,0.996,0.003,0.06,33.36,22.95,0.9612,0.8837,0.9808,0.9478,ryu,0.0985,hybrid_p95,CONTROLLER
92,1,2026-05-17T13:07:33.544152,floodlight,Star_14n_5M,14,star,5M,48437.06,0.057,0.0,0.996,0.006,31.35,345.0,21.35,0.9078,0.573,0.9821,0.8493,ryu,0.0985,hybrid_p95,CONTROLLER
93,1,2026-05-17T13:10:05.513263,onos,Star_14n_5M,14,star,5M,49983.28,0.244,0.0,0.996,0.482,10.55,799.5,12.54,0.6438,0.7018,0.9823,0.6831,ryu,0.0985,hybrid_p95,CONTROLLER
94,1,2026-05-17T13:11:28.189509,ryu,Star_14n_15M,14,star,15M,49501.6,0.077,0.0,0.996,0.009,0.06,33.39,19.68,0.6438,0.8837,0.9835,0.7183,floodlight,0.0396,hybrid_p95,CONTROLLER
95,1,2026-05-17T13:12:52.934060,floodlight,Star_14n_15M,14,star,15M,47363.58,0.057,0.0,0.996,0.004,33.18,313.72,20.97,0.9078,0.5624,0.9825,0.8473,floodlight,0.0396,hybrid_p95,CONTROLLER
96,1,2026-05-17T13:15:24.981749,onos,Star_14n_15M,14,star,15M,49262.3,0.066,0.0,0.996,0.006,17.32,771.82,12.63,0.8284,0.6521,0.9894,0.8077,floodlight,0.0396,hybrid_p95,CONTROLLER
97,1,2026-05-17T13:16:47.607735,ryu,Star_14n_30M,14,star,30M,50675.94,0.066,0.0,0.996,0.004,0.06,33.36,19.7,0.7854,0.8837,0.9835,0.8208,floodlight,0.0262,hybrid_p95,CONTROLLER
98,1,2026-05-17T13:18:12.382690,floodlight,Star_14n_30M,14,star,30M,47274.95,0.06,0.0,0.996,0.008,33.1,326.91,23.49,0.9078,0.5617,0.9803,0.847,floodlight,0.0262,hybrid_p95,CONTROLLER
99,1,2026-05-17T13:20:44.066217,onos,Star_14n_30M,14,star,30M,49222.85,0.07,0.0,0.996,0.005,22.11,811.1,12.97,0.6053,0.6145,0.9891,0.6389,floodlight,0.0262,hybrid_p95,CONTROLLER
100,1,2026-05-17T13:22:06.769662,ryu,Star_14n_80M,14,star,80M,50819.76,0.069,0.0,0.996,0.004,0.07,33.36,20.58,0.9772,0.8836,0.9828,0.9596,ryu,0.1137,hybrid_p95,CONTROLLER
101,1,2026-05-17T13:23:31.446698,floodlight,Star_14n_80M,14,star,80M,48517.93,0.054,0.0,0.996,0.007,34.11,319.4,20.9,0.9078,0.5548,0.9825,0.8459,ryu,0.1137,hybrid_p95,CONTROLLER
102,1,2026-05-17T13:26:02.997315,onos,Star_14n_80M,14,star,80M,50137.19,0.312,0.0,0.996,0.642,12.07,692.5,19.9,0.6171,0.6951,0.9738,0.6618,ryu,0.1137,hybrid_p95,CONTROLLER
103,1,2026-05-17T13:27:25.674349,ryu,Star_14n_180M,14,star,180M,50436.5,0.07,0.0,0.996,0.007,0.06,33.36,21.05,0.6836,0.8837,0.9824,0.747,floodlight,0.1015,hybrid_p95,CONTROLLER
104,1,2026-05-17T13:28:50.414410,floodlight,Star_14n_180M,14,star,180M,48846.27,0.058,0.008,0.9959,0.005,32.49,330.3,13.24,0.9077,0.5659,0.9889,0.8485,floodlight,0.1015,hybrid_p95,CONTROLLER
105,1,2026-05-17T13:31:22.384343,onos,Star_14n_180M,14,star,180M,50653.13,0.072,0.0,0.996,0.006,12.63,792.94,20.62,0.6438,0.6864,0.9827,0.6801,floodlight,0.1015,hybrid_p95,CONTROLLER
106,1,2026-05-17T13:32:45.039106,ryu,Star_15n_5M,15,star,5M,50205.38,0.071,0.0,0.995,0.011,0.06,33.37,21.49,0.6432,0.8837,0.9819,0.7177,floodlight,0.1185,hybrid_p95,CONTROLLER
107,1,2026-05-17T13:34:09.885797,floodlight,Star_15n_5M,15,star,5M,48795.24,0.056,0.0,0.995,0.005,40.35,331.82,20.45,0.9072,0.5067,0.9829,0.8362,floodlight,0.1185,hybrid_p95,CONTROLLER
108,1,2026-05-17T13:36:41.634483,onos,Star_15n_5M,15,star,5M,49373.79,0.068,0.0,0.995,0.004,19.24,717.6,22.23,0.6609,0.64,0.9814,0.6835,floodlight,0.1185,hybrid_p95,CONTROLLER
109,1,2026-05-17T13:38:04.311456,ryu,Star_15n_15M,15,star,15M,49386.16,0.066,0.0,0.995,0.003,0.06,33.36,22.69,0.7967,0.8837,0.981,0.8288,floodlight,0.0053,hybrid_p95,CONTROLLER
110,1,2026-05-17T13:39:29.075335,floodlight,Star_15n_15M,15,star,15M,48554.69,0.061,0.0,0.995,0.01,42.15,312.2,19.21,0.9072,0.4952,0.9838,0.8341,floodlight,0.0053,hybrid_p95,CONTROLLER
111,1,2026-05-17T13:42:01.099880,onos,Star_15n_15M,15,star,15M,50576.11,0.073,0.0,0.995,0.006,6.99,725.2,12.9,0.6432,0.7317,0.9892,0.689,floodlight,0.0053,hybrid_p95,CONTROLLER
112,1,2026-05-17T13:43:23.833522,ryu,Star_15n_30M,15,star,30M,49996.14,0.07,0.0,0.995,0.008,0.06,33.36,20.74,0.9831,0.8837,0.9826,0.9638,ryu,0.114,hybrid_p95,CONTROLLER
113,1,2026-05-17T13:44:48.626728,floodlight,Star_15n_30M,15,star,30M,48662.71,0.059,0.0,0.995,0.008,31.48,326.4,11.74,0.9072,0.5739,0.9901,0.8498,ryu,0.114,hybrid_p95,CONTROLLER
114,1,2026-05-17T13:47:21.153309,onos,Star_15n_30M,15,star,30M,49926.19,0.334,0.0,0.995,0.699,11.06,804.8,20.8,0.6385,0.6977,0.9722,0.6776,ryu,0.114,hybrid_p95,CONTROLLER
115,1,2026-05-17T13:48:43.951310,ryu,Star_15n_80M,15,star,80M,50225.49,0.065,0.0,0.995,0.003,0.06,33.36,20.09,0.9855,0.8837,0.9832,0.9656,ryu,0.1214,hybrid_p95,CONTROLLER
116,1,2026-05-17T13:50:08.729510,floodlight,Star_15n_80M,15,star,80M,48600.78,0.058,0.0,0.995,0.007,35.38,287.02,22.63,0.9072,0.5488,0.981,0.8442,ryu,0.1214,hybrid_p95,CONTROLLER
